"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.0738,0,0,0,0,0.1032,0,0,0,0,0,0,0,0.1279,0,0,0,0,0.0877,0,0.2639,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.3496,0,0.177,0,0,0,0,0,0.1527,0,0,0,0,0,0,0,0,0,0,0,0,0.2162,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979,0,0.0785,0,0,0,0,0,0.1133,0,0,0.1094,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.15,0,0,0,0.2349,0.1435,0,0,0,0,0.3722,0,0.1795,0.1106,0,0,0.1132,0,0,0,0,0,0.1761,0.1623,0,0,0,0.3827,0
"A_Trust",0.1015,0.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0.0975,0,0,0,0,0.1076,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0.0567,0.0905,0.065,0,0,0,0,0.04,0.0533,0,0,0
"C_Prdctv",0,0,0,0,0,0.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0.0665,0.0869,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0747,0,0,0,0.0915,0.083,0,0.0597,0.091,0,0,0,0,0,0,0,0,0,0,0,0.1027,0,0,0,0.0584,0,0,0.2123,0
"N_Anxty",0,0,0.0764,0,0.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569,0,0.1068,0,0,0.1199,0,0,0.0879,0.088,0,0.0532,0,0,0,0.127
"N_Depr",0.0161,0.0085,0,0,0.0059,0.018,0.0245,0,0.0232,0,0,0,0.0098,0.0148,0.0204,0.0407,0.0139,0,0,0,0.0145,0,0,0.0164,0.0206,0,0,0.0188,0.0135,0.0085,0.0139,0.0212,0,0.0196
"N_EmoVol",0,0,0,0,0,0,0.1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239,0,0,0,0.2916,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1704,0.1094,0,0,0.416,0
"O_AesSens",0,0,0.1255,0,0,0,0,0,0.2075,0.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266,0.1329,0,0
"O_CrtvImag",0,0.0439,0,0,0.0433,0.0682,0,0.0758,0,0.0715,0.0624,0,0.047,0.0656,0,0,0,0.072,0,0.0608,0,0,0,0,0,0,0,0,0.0648,0,0,0.064,0,0.0876
"angry",0,0.0467,0,0.0778,0,0,0.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748,0,0,0,0,0.0511,0,0,0,0.0916
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0,0,0,0,0,0,0,0,0,0,0.1518,0
