"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.4551,0,0,0,-0.2352,0,0,0,0,0,0,0,0,-0.2561,0,0,0,0,0,-0.2019,0,0,0,-0.3268,-0.4257,0,0,-0.2428,0,-0.3577
"E_Assert",0,0,0,0,0,0.227,0,0,0,0,0,0.7323,0,-0.3079,0,0,0,0,0.1965,-0.2716,0,0,0,0,0,0,0,0,0,0,0,0.3242,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,0,0.1464,0,0,-0.2587,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,-0.0794,0,0,0,0,0,0,0,-0.1178,0,0,0,0.1965,0,0.3236,0,-0.4756,0,0,0.0871,0,0,0,0,0,0,0,0,0,0,0.2668,0,0
"A_Rspct",0,0,0.3768,0.2334,0,0,0.2652,0.1183,-0.195,0,-0.5233,0,0,0,0.1971,0,-0.3771,0,0,0,0,-0.3735,0,0,0,-0.1242,0,0,0,0,-0.3269,0.3764,0,0
"A_Trust",0,0,0,0,0,0,0,-0.2076,0,0,0,0,0,0,0,0,0,0,0,-0.2024,0,0,0.1516,0,0,0,0,0,-0.2615,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.2514,-0.4518,0,0,0,0,0,0,0,0,0.2315,0,0,0,0,-0.0225,0.2745,0,0.4553,0,0,-0.378,0.2595,0,0.3243,0
"C_Prdctv",0,0,0,0.4392,0,0,0.2092,0,0,-0.0529,0,0,0,0,0,-0.2617,0,0,-0.323,0,0,0,0.3184,0,0.283,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1942,0,0.5537,0,0,0.2289,0,0,0,0,0,-0.1841,0.2156,0,0,-0.3681,0,0,0,0,-0.3226,0,0,0,-0.1959,0,-0.2394,0,-0.1252,0,-0.172,0,0
"N_Anxty",0.2472,-0.4702,0.1971,0,0,0,-0.322,0,0.2653,0,0,-0.4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0.8366,0,0,0,0,-0.1877,0,0
"N_Depr",0,-0.0956,0,-0.1215,0,0,0,0,0,0,0,-0.2668,0.315,-0.3551,0,0,-0.3518,-0.5094,0,0,0,0,0,0,0,0.2759,0,-0.5104,0.3248,0.4857,-0.3379,0,0,0
"N_EmoVol",-0.5244,0,0,0,0,0,-0.7321,0,0,1.5707,0.8653,0,0,-0.5714,0,0,-1.2017,0,0,0.624,0.6288,0,0,-0.4937,0,0,-0.2489,-0.4202,-1.4753,0,0,0,0,0
"O_IntCur",0,0,0.1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0,-0.1216,-0.2431,0,0,0
"O_AesSens",0,0.7218,0.3878,0.3366,0,-0.2151,0.1081,0,-0.0176,-0.607,-0.6666,0,0,0,-0.6323,0.2807,0.1626,0,-0.1764,0,-0.8727,0.453,0.2796,0.4368,-0.1451,0.3501,0,0.3526,1.4871,-0.5398,-0.0286,0,0.6341,0
"O_CrtvImag",0,0,-0.1993,0,0,-0.2082,0,0,0,0.1478,-0.4725,0,0,0.2714,0,0,0,0,-0.1717,0,-0.4446,0,0,0,0,0,0,0,0.3698,0,0,-0.2369,0,0
"angry",0,0,0,0,0,0,0,0,0.3183,0,0,0.5216,-0.0819,0,0,0,0,0,0,0,-0.4209,0,0,0,0,0.2056,0,0,0,-0.1468,0,0.233,0.4568,0.7347
"sick",0.2184,0,-0.2753,0,0,0,0,0,0,0.5221,0,0,0,0,0,0,0,0.3013,-0.2617,0,0,0.3547,0,0,0,0,0,0,0,0,0,-0.1845,-0.0489,0.2682
