"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.0369,0.0892,0,0,0.0435,0.0351,0.043,0.0743,0.106,0,0.0369,0,0,0,0.2415,0.0421,0.0615,0.035,0.0541,0,0.0666,0.0406,0.0267,0,0.0709,0.0636,0.0786,0.0617,0.0592,0.0661,0.1434,0.1699
"E_Assert",0.1036,0,0,0,0,0,0,0,0,0.1388,0,0,0,0,0,0,0,0,0.1362,0,0,0,0,0,0,0,0.1276,0,0,0,0,0,0,0.4175
"E_EnerLev",0,0,0,0.163,0.0699,0,0.0751,0.0643,0.0953,0.1037,0,0.1209,0.0812,0.1004,0.1032,0,0,0,0.1122,0.0747,0,0,0.1393,0.0808,0.0541,0.0938,0.1158,0,0.1453,0.0877,0.1143,0.0993,0,0.2823
"A_Cmpn",0,0.063,0,0,0,0,0,0,0.0567,0.0779,0,0.0829,0,0.0644,0,0.1678,0,0.0519,0,0,0.088,0,0,0.0471,0,0,0,0.0903,0,0,0,0.0618,0.1474,0
"A_Rspct",2.6401,0,5.655,0,0,0,0,3.2446,0,0,0,0,0,2.69,0,7.1026,0,0,0,2.1195,0,1.1276,0,1.7076,0,0,0,0,0,0,3.8743,0,0,0
"A_Trust",0.0736,0,0,0,0,0,0,0,0,0,0.1367,0,0.0826,0,0,0,0,0,0,0,0,0,0.1214,0,0,0,0,0.1055,0.1075,0,0,0.0887,0,0.2532
"C_Org",0,0,0,0,0.1145,0.2428,0,0,0,0,0,0,0,0,0,0.4873,0,0,0,0,0.243,0.1223,0.236,0.1169,0,0,0,0,0.224,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.3242,0.3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2029,0.1718,0,0,0,0,0,0,0.2884,0,0
"C_Rspnbl",0,0.1486,0,0,0.0976,0,0,0,0,0,0.2094,0,0,0.1396,0,0.4249,0,0.0978,0,0,0,0,0.1996,0.0954,0,0.1198,0.1448,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,0.0526,0,0,0,0,0.0847,0,0.0994,0,0,0,0.2029,0.2527
"N_Depr",0.0419,0.0581,0.0415,0,0,0,0,0.0353,0.0477,0.0686,0,0.061,0,0.0604,0.0532,0,0,0,0.0713,0,0.0621,0,0.0656,0,0,0,0.0757,0.0673,0.0695,0.043,0,0.0481,0.1822,0
"N_EmoVol",0,0.0668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504,0.1022,0.0522,0,0,0,0.0578,0,0.0959,0.0899,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1066,0,0.0893,0,0,0,0,0,0,0,0,0,0.1321,0,0,0,0
"O_AesSens",0,0,0,0,0.0804,0.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1407,0,0.0576,0,0,0,0,0,0.1167,0,0,0
"O_CrtvImag",0.0775,0,0,0,0,0.1417,0,0,0,0,0,0,0,0,0,0,0.4252,0,0,0,0,0,0,0,0,0.1002,0,0,0,0,0.1131,0.0968,0,0.3997
"angry",0,0.0233,0,0.0337,0,0.0271,0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0.0126,0.0178,0,0,0,0.0187,0.0243,0.0214,0.0667,0.0843
"sick",0,0,0,0,0,0,0.0666,0,0.0754,0,0,0,0.0527,0,0,0,0,0,0,0,0,0,0,0,0.0352,0,0,0.0906,0,0,0,0,0.1534,0
