"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.3085,0,0,0,-0.1721,0,0,0,0,0,-0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,-0.2354,0,0.239,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,-0.238,0,0,0,0,0,0,0,0,0,0,-0.3095,0,-0.1246,0,0,0,0,0,0,0,-0.7333,0,0,0.3521,0,0,0.4045
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.3456,0,0,-0.1666,0,0,0,0,0,0,0,0,0,0,0,-0.3069,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0.2309,0,0,0,0,0,0,-0.2057,0,0,0,0,0,0,0,0.1952,0,0,0,0,-0.4868,0,0,0,0,0,0
"C_Org",0,0,0,-0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5875,0,-0.1715,-0.3618,0,0.2583,0,0,0,0,0,0,0.2399,0
"C_Prdctv",0,0,0.1693,0.2327,0,0,0,0,0,0,0,0,0,0,0.1754,0.4959,0,0,0,0,0,0,0,0,-0.4799,0,0.3035,0,0,0,0,0,0,0.1907
"C_Rspnbl",0,0,0,0,0,0,0,0.1627,0,0,0,0.226,0,0.2406,0,0,0,0,0,0,0,0,0,0,0,-0.0275,0,0,0,0,0,0,0,-0.2987
"N_Anxty",0,0,0,0,0,0,0,0,0.3036,0,0,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1691,0,0,0,0,0,0,0
"N_Depr",0,0,0,-0.2097,0,0,0,0,0,0,0,0,0,-0.0961,0,0,0.857,0,0,0,0,0,0,0,0,0,0,0.0178,0,-0.1778,0,0,-0.5531,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3903,0,0,0,0,0,0,0,0,0,0,0,0.0368,0.3952,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1771,0,0.3177,0,-0.3148
"O_AesSens",0,0,0,0,0.3464,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3503,0,0,0,0,0,0,0,0,0.095,0,0,0
"O_CrtvImag",0.1877,0,0,0.2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3528,0,0,0,0,0,0,0,0,0,0,0.0661,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4082,0,0,0,0,0,0,0,0,0,0,0,-0.2719,0,0,0.42,-0.042
"sick",0,0,0.2028,0,-0.3358,-0.052,-0.2577,0,0.0525,0.1153,0.3591,-0.273,0,0,0,0,-0.3515,0,-0.0502,-0.6888,0.0237,0,-0.1398,0,0.6128,0,0,0.616,-0.0691,0.1658,0,0,-0.1927,-0.4127
