"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,-0.2268,0.4092,0,0,-0.4533,0.8516,0.1496,-0.3951,-1.1355,0,0.7521,0,0,0,-0.7562,-0.951,-0.1116,-0.1978,0.347,0,-0.1057,0.1151,-0.185,0,-0.2034,-0.2648,-0.4308,0.5329,0.3559,0.8972,-0.5938,0.4607
"E_Assert",-0.3397,0,0,0,0,0,0,0,0,-0.2156,0,0,0,0,0,0,0,0,-0.1208,0,0,0,0,0,0,0,-0.474,0,0,0,0,0,0,-0.3108
"E_EnerLev",0,0,0,0.5439,0.5028,0,0.3411,0.3521,-0.3885,0.1006,0,0.1527,-0.4939,-0.4204,0.796,0,0,0,-0.3927,-0.6449,0,0,0.3052,0.2723,0.2173,0.5509,-0.2646,0,0.3278,-0.2245,-0.6085,0.4329,0,0.0897
"A_Cmpn",0,0.2407,0,0,0,0,0,0,0.2141,0.1479,0,-0.3033,0,0.2843,0,0.3974,0,-0.2086,0,0,0.4218,0,0,-0.2623,0,0,0,-0.2572,0,0,0,-0.2984,0.1275,0
"A_Rspct",-2.6042,0,-5.9104,0,0,0,0,-3.9318,0,0,0,0,0,-1.8718,0,-2.266,0,0,0,-1.8249,0,0.8552,0,-1.4384,0,0,0,0,0,0,-2.6694,0,0,0
"A_Trust",-0.4813,0,0,0,0,0,0,0,0,0,-0.4941,0,0.3606,0,0,0,0,0,0,0,0,0,0.1086,0,0,0,0,-0.1835,0.3954,0,0,0.2887,0,0.3696
"C_Org",0,0,0,0,0.2114,-0.2217,0,0,0,0,0,0,0,0,0,-0.4877,0,0,0,0,-0.2143,-0.4557,-0.3749,-0.0666,0,0,0,0,-0.2405,0,0,0,0,0
"C_Prdctv",0,0,0,0,1.3403,0.3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2289,-0.4473,0,0,0,0,0,0,-0.4027,0,0
"C_Rspnbl",0,0.3349,0,0,0.1757,0,0,0,0,0,0.1765,0,0,0.1792,0,-0.507,0,0.2629,0,0,0,0,-0.2942,0.2285,0,0.1586,-0.2137,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1968,0,0,0,-0.246,0,0,0,0,0.0437,0,-0.1909,0,0,0,0.5022,0.4444
"N_Depr",0.2217,-0.4762,-0.6184,0,0,0,0,-0.1516,-0.4054,-0.4422,0,-0.3099,0,-0.1733,0.2374,0,0,0,-0.6692,0,0.2507,0,0.3689,0,0,0,-0.9211,-0.3461,-0.2655,0.2325,0,0.4822,0.4436,0
"N_EmoVol",0,0.1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6431,0.3523,0.2639,0,0,0,-0.1842,0,-0.2295,-0.0586,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2082,0,-0.3549,0,0,0,0,0,0,0,0,0,-0.2019,0,0,0,0
"O_AesSens",0,0,0,0,-0.3177,0.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0,-0.2149,0,0,0,0,0,-0.1448,0,0,0
"O_CrtvImag",0.3818,0,0,0,0,-0.4517,0,0,0,0,0,0,0,0,0,0,-0.299,0,0,0,0,0,0,0,0,-0.4076,0,0,0,0,0.2671,-0.0714,0,0.1534
"angry",0,-0.2979,0,0.1716,0,-0.14,0,0,0,-0.4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2936,0.1386,-0.4166,0,0,0,-0.3699,0.2299,0.3264,0.3141,0.5583
"sick",0,0,0,0,0,0,0.3062,0,0.3153,0,0,0,0.3843,0,0,0,0,0,0,0,0,0,0,0,-0.3021,0,0,0.331,0,0,0,0,-0.2796,0
