"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,-0.2817,0,0,0,0,0,0,0,-0.2024,0,-0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",-0.239,0,-0.3703,0,0,0,0,0.0971,0.1071,0.3564,0,0,0,0,0,0,0,0,-0.096,0,0,0,0,0,0,0,0,0.3388,0,0,0,-0.4548,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2253,0,0,0.4091,0,0,0,0,0,0.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1083
"A_Cmpn",0,0,0.1319,0,0.2731,0,-0.3843,0,-0.2065,0,0,0,0,0,0,0,-0.3942,0,0,-0.5306,-0.0048,0,0,0,0,0,0,-0.2836,0,0,0,0,0,0
"A_Rspct",0,-0.5848,0,0,0,0,0.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2328,0,0,0,0,-0.1911,0,0,0,0,0,0,0
"A_Trust",0.111,-0.1384,0,-0.5556,0.4988,0,0,-0.3472,0,0.2034,0,0,0,0.1547,-0.1086,0,-0.1997,0,0,-0.7186,0,0,-0.2674,0.2783,0.3491,0,0,-0.1698,-0.1675,0,0,0,0,0
"C_Org",-0.1051,-0.1839,0,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3707,0,0,0,0,0,0.7315,0,0,0,0
"C_Prdctv",0.2243,0,0,0,0.504,0,0,0,0,0,0,0,-0.5527,0.3436,0,0,0,0,0,0,0.4023,0,-0.3179,0,0.1407,0,-0.2657,0,0,0,0,0,0,0.4153
"C_Rspnbl",0.1912,0,0,0,0,0,0.3146,0,0,0,0,0,0,0,0,0,0,0.2407,0,0,0.2247,-0.2607,0,0,-0.1794,-0.0928,0.2987,0,0,0,0,0,0,0
"N_Anxty",0,-0.2434,0,0,0,0,0,0,0,0,0,0.6273,-0.316,0,0.3411,0,0,0,0,0.3206,-0.215,0,0,0,0,0,-0.612,0,0,0.3411,0,0,0,0.869
"N_Depr",0,0,-0.5361,0,0,0,-0.2984,0,0,0,0,0,0,0,0,0,0,-0.2153,0,0,0,0,0,0,0,0,0,-0.256,0,0,0,0,0,0
"N_EmoVol",0,-0.341,0,0,0,0,0,-0.1954,0.1405,0,-0.2112,0,0.1672,0,0,0,0.2058,-0.361,0,-0.2233,0.3337,0,0,0,0,0,0,0,-0.0587,0,-0.2753,0,0,-0.377
"O_IntCur",0,0,0,0,0,0.09,0,0.84,0.1122,0.1685,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3023,0,0,0,0,0,-0.0285,0,0,0,0
"O_AesSens",0,0,-0.2643,0,-0.1835,0,0,0.0217,0,-0.0983,0,0,0,0,-0.2402,0,0,0,0.1562,0,0,0,0.1218,0,0,-0.0734,0,0,0,0,0.1018,0,1.0281,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2801,0,-0.3063,0,0,0,0,0,0,0,0,0,0,0,-0.0478,0.3588,0
"angry",0,0,0,0,0,0,0,0,-0.2114,0,0,0,0,-0.2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2309
"sick",0,-0.2702,0,0,0,0,0.1581,0.1509,0.143,0,0,0,-0.2696,0,0,0,0,0.3186,0,0,0,0,0,0,0,-0.5302,0,0,0,0,0,0,0.24,0
