"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.1912,0,0,0,0,0,-0.2861,0,0,0,0,0,0,0,0.1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.1618,0,0,0,-0.3115,0,-0.3701,0,0,0,-0.2024,0,0,0,0,-0.4958,0,0,0,0,0,-0.367,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0.9614,0,0,0,0,0,0.1969,0,0,0,0,0.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2449
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1429,0,0.3149,0,-0.129,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.1874,0,0,0.2129,0,0,0,-0.1819,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.2415,0,0,0.2587,0,0,0,0,0,0,0,-0.3089,0,0,0,-0.1966,0,0,0,-0.0923,0,0,0.3435,0,0,0,0,0,0,0,0
"C_Org",0,0.3049,0.1616,0,0,0,0,0,0,-0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,-0.2038,0,0,0,0,0,-0.2003,0,0,0,0,0,-0.1636,0,-0.337,0,0,0,0,0,0,0
"C_Rspnbl",0,0,-0.8965,0.3773,0,0,0,0,0,0,-0.2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3034,0,0,0,0,0,0,0,0.0455,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3557,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,-0.2268,0.2547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4084,0,0,0,0.0759,0,0,-0.2346,0,0
"O_IntCur",-0.2449,0,0,0,0,0,0,0,0,-0.3244,0,0.2188,0,0,0,0,-0.8514,0,0,0,0,0,0,0,0,0,0,0,0,-0.3584,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.5038,0,0,0,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2914,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,0
"angry",0,0,0,0,0,-0.4005,0,0,-0.5318,0,0,0,0.6486,-0.9933,0,0,0,0,-0.4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5494
"sick",0,0,-0.1978,0,0,-0.1607,0.0992,-0.0126,0.1637,0,0,-0.0547,-0.0706,-0.0461,0.0353,0,-0.1014,-0.0607,-0.1247,0,-0.0785,0,0.0188,0,0,0.0609,0,0.2181,0,0,-0.1284,-0.0335,-0.931,0.1235
