"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.0986,0,0,0,0.1024,0,0,0.0649,0,0.1525,0,0,0.0372,0,0,0,0.0609,0,0,0,0.1016,0,0,0,0,0,0,0,0,0,0.0467,0,0
"E_Assert",0,0,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0,0.0429,0,0,0,0,0,0,0,0
"E_EnerLev",0.2571,0,0,0.9211,0,1.1295,0,0,0,0,0,0,0,0,0.2922,0,0,0,0,0.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0613,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0.1897,0,0,0,0.0829,0,0,0,0,0,0,0,0,0,0,0,0,0.2165
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1023,0,0.0953,0,0,0,0.0723,0.1093,0,0,0,0,0,0,0,0,0,0,0,0.0942,0.0883,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.0604,0,0.0644,0,0,0,0,0.0463,0,0,0.1418,0,0,0,0.0399,0,0,0,0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0.3103
"C_Prdctv",0,0,0,0.1816,0,0,0,0,0,0,0,0.1974,0.1011,0,0,0.2444,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1346,0,0,0,0.0778,0,0,0,0,0,0,0,0
"N_Anxty",0.0429,0.0726,0.0559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609,0,0,0.0337,0.0949,0,0.0642,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.027,0,0,0,0,0.0194,0,0,0,0,0,0,0,0,0,0.0512,0,0,0,0.0784,0,0,0,0,0,0
"N_EmoVol",0,0.0881,0,0.0853,0,0,0.1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528,0,0,0.0921,0,0,0,0,0
"O_IntCur",0,0,0,0,0.1583,0,0,0,0.1032,0,0,0,0,0,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0
"O_AesSens",0,0,0,0,0,0.1658,0.1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047,0,0,0,0,0,0,0,0,0,0.0894,0,0,0
"O_CrtvImag",0.1308,0.1669,0,0,0,0,0,0,0.1167,0,0.227,0.1303,0.1123,0.0551,0,0.2299,0,0,0.1827,0,0,0,0,0,0,0,0,0,0,0,0,0.0796,0,0.4173
"angry",0,0,0,0,0,0,0.0223,0,0,0,0,0,0,0,0,0,0,0.0201,0,0,0,0,0,0,0,0.0171,0,0,0,0,0.0098,0,0,0.0748
"sick",0.0106,0,0,0,0,0.0206,0.0177,0,0,0.0309,0.0291,0,0.0128,0,0,0,0,0,0,0.0105,0,0.0109,0,0,0,0,0,0,0,0,0,0,0.1354,0
