"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.1201,0.2751,0.2935,-0.3229,0,0.3148,-0.1756,0.2161,0,-0.4189,0.3507,0.0261,0.1859,-0.2718,0,0.5396,0.2737,0.2523,-0.2228,0,-0.1488,-0.0495,0.2454,0,0,-0.0943,-0.0115,0,-0.0312,-0.2875,-0.046,0.1172,-0.8769
"E_Assert",0,0,0,-0.3155,0,0,0,0,-0.5533,0,0,0,0,0,0,0,0,0.2123,-0.3499,0,0,0,0,0,0,0,0,0,0,0.6463,0,0,0,0
"E_EnerLev",0.517,0,0,0,0,0.4516,0.1677,0,0.1071,0,0,0,0,0,0,-0.4829,0,0,0,-0.1646,0,0,0.4736,0,0,0.5929,0,0.2885,0.2307,0,0.2512,0.1678,0,0
"A_Cmpn",-0.3239,0,0,0,0.2641,0,-0.3946,0,0.6411,-0.324,-0.662,0,0,-0.4839,0,-0.3959,0,0,0.3277,-0.5757,-0.0156,-0.1471,0,-0.5541,0,0,0,0,0.56,0,0.3277,-0.5547,0,0
"A_Rspct",-0.2475,0,-0.2688,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0.1411,0,0,0.2893,0.2041,0,0,0,0,0,0,-0.2044,0.2275,0,0,0,0
"A_Trust",0.135,0,0,0.3272,0,0,0,0,0,0,-0.3783,0,0.2773,0,0,0,0,0.2014,-0.4539,0,0,0,0.1134,-0.1634,0,0,0,0,0,0,0,0.1909,0.3086,0
"C_Org",0,0,0,-0.2138,0,0,0,0,0,0,-0.6977,0.1137,0,0,-0.2273,0.0044,0,-0.1177,0,0,0,0,0,-0.3114,-0.2412,0,-0.2377,0,0.1377,-0.2745,0.3918,0,-0.1017,0
"C_Prdctv",0,0,0.5526,0,0,-0.6128,0,0,0,0,0,1.1801,0,0,0,0,-0.3364,0,0,0,0,-0.5582,0,0,0.4877,0,0,0,0,0,-0.2634,0,0.2163,0
"C_Rspnbl",0,0.9545,0,0,0.6407,-0.676,0,0,0,-1.2243,0,0,0,0.342,0,0,0.3295,0,0,-0.7553,0.2585,0,0.3467,-0.4398,-0.1599,-0.6713,0.4706,0,0,0,0.2404,0,0.6999,0
"N_Anxty",0,0,0.504,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4219,0,0,0,0,0,-0.226,0.4388,0,0,0.1826,0,0,0,0.0466
"N_Depr",0,0,0,-0.2304,0,-0.0283,0,0.2852,0.102,0.0142,0,0,0,0,0.2585,0.7104,0,0,0,0,-0.2965,0.2463,0,0,0,0,0.2229,0.1078,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,-1.7528,0,0,0,0,0,0,0.5051,0,0,0,0.4225,0,0.4164,0,-0.4088,0,0,0,0,0,0.9145,0,0,0,0,0
"O_IntCur",0,0,0,0,0.2979,0.2379,0,0,0,0,0,0,0,0,0,-0.2,0.1907,0,0,0,0,0,-0.3203,0,0,0,0,0,0,0.2522,0,-0.1055,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.0766,0.1565,0,0,0.2429,0,0,0,0,0,0,0,0.2034,0,0,0,0,0,0,-0.1854,0,0.1085,-0.3316,0,0,0.152
"O_CrtvImag",0,0,0.2492,-0.3976,-0.1831,0,0,0,0,0,0,0,-0.2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3429,0,0
"angry",0.0232,0,-0.2624,-0.1615,0,0,-0.3893,0,0,0,0,0,0,-0.3136,0,0,0,0,0,0,0,0.206,0,-0.5191,0,0,0,0,0,0,0,0,-0.2584,0.4513
"sick",0,0.4002,0,0,-0.4509,0,0.5907,0,0,0.4729,0,0,-0.1299,-0.1016,0,0,0,0.2478,0,0,-0.1636,-0.083,0,-0.3251,0.6786,0.4257,0,0,0,-0.3983,0,-0.2613,0.1295,0
