"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.0557,-0.5341,0,-0.2235,0.1305,-1.183,0,0.1303,0,0.2323,0,1.6465,-0.5054,-0.2071,-0.4797,0.4093,-0.0614,0.5302,0,0,0.4439,-0.0637,0,0,0,0.556,-0.15,-0.232,-1.51,-0.0138
"E_Assert",0,0,0,0,0,0,0,0,0.2071,0,0.3405,-0.2029,0,0,0,-0.2631,0,0,-0.1678,0,-0.2466,0,0,0,0,0.1827,0,0,0,0,0,0,0,0
"E_EnerLev",1.1365,0,0,0,0,0,0,-1.7396,-0.0785,1.581,0,0,0,0,0.0385,0,0,0,0,-0.1914,0,0,1.2391,0,0,0,0.8016,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.106,0,0,0,0.1915,0,0,0,0,0,0,0,0,-0.2374,0.248,0.2483,0.14,0,0,0,-0.1976,-0.4625,0.1474,0,0,0,0,0,0,0
"A_Rspct",0,-0.3364,0,0,0,0,0,0,0,0.6744,-0.5304,0,0,0.2324,0,0,0,0,-0.2811,0,0,-0.6441,0,0,0,0,1.0123,0,0,0,0,0.1796,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,-0.4867,0,0,0,0,0,-0.2338,0,0,0,0.1116,0,0,-0.2148,0,0.1217,-0.6481,0.2731,-0.2207,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.536,0,0,0,0,0,0,0,0.2694,-0.892,0,0,0,-0.3203,0,0,0,0,0,0,0,0,0,0,-0.7571,0,0,0,0,0.4051,0,-0.6409,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-1.4019,-0.2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975,0,0,0,0,0,-0.5275,0,0.3095,0,0,0,0,0,-0.3755,0
"N_Depr",0,0,0,-0.8628,0,0,0,0.6191,0.355,0,0,0,0.3065,0,-1.53,0,-0.3148,0.1973,-0.4951,0.3132,0.3525,-1.0248,0.1078,0,0,-0.4524,1.2157,0.9263,0.5293,0,0.2094,1.2653,0.437,-1.8181
"N_EmoVol",0,0.4956,0,0,0,-0.3584,0,-0.2143,-0.2192,0,0,0,0,0,0,0,0.3803,0,0,0,0,0,0,0,0,-0.1642,-0.2929,0,-0.3514,0.5842,0,0,0.5792,0
"O_IntCur",-0.7262,0,0,0,0,0,0,0.1689,0,0.6683,0,0,0,0,0,-0.9331,0,0,0,0.0797,-0.2173,0,0,0,0,-0.2542,0,0,-0.5874,-0.4046,0,0.5679,0,0.8852
"O_AesSens",0,0,0,0,0,0.3259,0,0,0,0,-0.3837,0,0,0,0,0,0.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2499,0.2886,0,0
"O_CrtvImag",0,0,0,0,-0.622,0,0,0,0.2935,0,0.9414,0,0,0,0,0,0,0,0,0.4638,0,0,0,0,0,0,0,-0.8848,0,0,0,0.1396,0,0.0209
"angry",0,-0.1324,-0.2062,-0.1794,-0.2293,0.4607,0,0.478,0.2495,0,0.5093,0,0,-0.3782,0,0.1924,0,0,0.1952,0.1823,0,0,0,0,0,0,0,0,-0.147,0,0.1598,0.4485,0,-0.0515
"sick",0,0,0,0,0,0,-0.0898,0,0,0.6201,0,0,0.7388,-0.4704,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0
