"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.078,0.0677,0,0,0.0832,0.0731,0.0688,0,0.0805,0.1007,0,0,0.0938,0,0.2158,0.1081,0.0775,0.1072,0,0.0747,0.1143,0,0,0,0.1005,0,0,0.1049,0.0957,0.0845,0.0863,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.1375,0,0.1373,0,0,0.1314,0,0,0,0.1198,0,0.1263,0,0,0.1114,0.0933,0.1375,0,0,0,0,0.0917,0,0,0.1263
"E_EnerLev",0,0,0,0.0589,0.0459,0.0335,0,0.0212,0.0519,0.0387,0.0641,0.063,0.0392,0.0654,0.0271,0.166,0.0532,0,0.0418,0.0208,0.0289,0,0.0718,0,0.0457,0.044,0.0528,0.0606,0,0.0467,0.0418,0.0455,0.4361,0.1127
"A_Cmpn",0,0.2213,0.1868,0,0,0.2542,0.332,0.2789,0,0,0,0,0.3748,0,0,0,0.2266,0,0,0.1798,0.2228,0.2866,0,0.2128,0.1963,0,0,0,0,0.2339,0.1861,0.1948,0,0
"A_Rspct",0.0898,0,0,0,0,0,0.1114,0.07,0.1205,0,0.0913,0.1103,0.1304,0,0,0.2117,0,0.0967,0.1218,0,0.0984,0.1249,0.0995,0.103,0.0767,0,0,0,0,0,0,0,0,0
"A_Trust",0.1783,0,0.2237,0,0,0,0,0,0.1725,0,0,0.1883,0,0,0,0,0,0.1722,0,0,0,0,0.2101,0,0,0.1697,0,0,0,0,0.1392,0,0,0
"C_Org",0,0,0,0.129,0,0.1139,0,0,0.1599,0,0,0,0.1462,0,0.1061,0,0.1211,0,0,0,0,0,0,0.1086,0.0792,0,0,0.1348,0.1516,0,0.1064,0,0,0.1643
"C_Prdctv",0.1582,0.2205,0,0.3323,0,0.1871,0,0,0,0,0,0,0.2238,0,0.1732,0,0,0,0,0.144,0,0,0,0,0.1606,0,0.1832,0,0,0,0,0.199,0,0.243
"C_Rspnbl",0,0.0769,0,0.062,0.0807,0,0,0,0,0.0722,0,0.0787,0,0.0817,0,0,0.0855,0,0.0847,0,0,0.0954,0,0,0,0.0799,0.0832,0.0843,0.093,0.0965,0.0694,0.0673,0,0.1177
"N_Anxty",0.2201,0.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1432,0,0,0,0.243,0,0.1886,0.1165,0,0.1878,0,0,0,0.1383,0,0.437,0
"N_Depr",0,0,0,0.082,0,0,0,0.069,0,0,0,0.0979,0.1233,0,0.1065,0,0.1049,0,0,0,0,0,0,0.1039,0,0.1202,0,0.1,0,0.1377,0.0763,0,0,0
"N_EmoVol",0,0.119,0,0,0,0.0897,0.0904,0.0692,0.1217,0.0853,0.1151,0,0.1275,0.1248,0.094,0,0.1308,0,0.1069,0,0,0.1265,0,0.1119,0,0,0.1074,0,0.1288,0.1455,0.113,0,0.2381,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0,0,0,0,0,0,0,0,0.0951,0,0,0,0,0.101,0.1271,0,0,0,0
"O_AesSens",0.1288,0,0.148,0,0,0.1911,0,0,0.1534,0,0,0,0.1469,0,0,0.3059,0.1427,0,0.1538,0.0957,0,0,0,0.1198,0,0,0,0,0,0.1487,0.1125,0,0,0
"O_CrtvImag",0,0,0,0,0.247,0,0,0,0.3129,0,0,0,0,0.2065,0,0,0.5408,0.1664,0,0,0,0,0,0,0,0,0,0,0.331,0,0,0.1935,0,0
"angry",0.1454,0.3062,0,0,0,0,0,0,0,0.2156,0.253,0,0.2539,0.1774,0.3712,0,0,0,0,0.1391,0,0,0,0,0,0,0.2062,0.2078,0.227,0,0,0,0.4939,0.2297
"sick",0,0,0.063,0.0641,0,0.095,0,0,0,0,0,0.0894,0,0,0,0,0,0,0,0,0.0624,0,0,0,0,0,0,0.0788,0,0.0857,0,0,0.153,0.0901
