"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,-0.0406,0,0,0,0.2155,0,0,0.4892,0,0,0,0,0,-0.2946,0,0,-0.2717,0,0.1447,0.1959,-0.3388,0,0,0,0,0.4197,0,0,-0.3122,0.3755,0,-0.7709,0
"E_Assert",0,0,0,0,0,-0.2456,0,0,0,0.5697,0,-0.3571,0,0,0,0,0,0,-0.3867,-0.3974,0,0,0,0,0.4642,0.3224,0.007,0,-0.2116,0,0.4905,0,0.3928,-0.2274
"E_EnerLev",0,-0.2578,0,-0.4438,0,0,0,0,0,-0.6123,0,0,0,0,0,0,0,0,0.4509,-0.1241,0,-0.2526,0,0,0,0,0,0,-0.2329,0,-0.0497,0.4703,0.5322,0
"A_Cmpn",-0.4689,0,0,0,0.2545,0,0,0,-0.1969,0.1024,0,0.2788,0,0,0,0,-0.5258,0,0,0.3813,0.0353,0.292,0,0,0,0,0,0,0,0,0.2977,0,0,0
"A_Rspct",0,0,0,0,0,0,0.7896,0,0,0,0,0,1.2499,0,0,0,0,0,0,0,0,-0.5565,0,0,0,0,0,0,0,0,0,0.5934,0,0
"A_Trust",0,0,0,0,0.1807,0,0,0,0,0,0.2236,-0.2725,0,0,0,0,0,0,0,0,-0.229,0,0.0028,0,0,0,0,0,0,0,0.1981,0,0.2464,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0.3012,-0.209,0,0,0,-0.0099,0,0,0.4175,0,0,0,0,-0.1168,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3815,0,0,0,0,0,0,0,0,0,-0.1313,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.7827,0,0,0,0.4326,0,0,0,0,-2.2146,0,0,0,0,0,0,0,0,0,0.4584,0,0,0,0,0,0,0,0
"N_Anxty",-1.5816,0,1.7821,0,0,0.53,0,-0.141,1.4151,0,0.7996,0,0,0.5267,0,0,0,-0.2273,0,0.0795,0,0,0.6811,0,0.2654,0,0.2397,0,1.3524,0,0.6592,0,-2.4734,0
"N_Depr",0,0,0.255,0,0,0,0,0,0,0,0,0,-0.1859,0,0,0,0,0,-0.6547,0.2265,0,0,0,0,0,0,0,0.3515,0,0.3143,0,0,-0.4223,0.1348
"N_EmoVol",0,0,0,0,0,0,0,0,0,-0.1112,0,0,0,0,0,0.4356,0,0,-0.1864,-0.3192,0,0,0,0,0,-0.4171,0.3208,-0.7003,0.2416,0,0,0,0,-0.1665
"O_IntCur",-0.3551,0,0,0,-1.1338,0,0,-0.2608,0.5541,0,0,-0.3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708,0.368,0,-0.5069,0
"O_AesSens",0,0.1437,0,-0.5274,0,0,0,0,0.3627,0,0,0,0,0,-0.1501,0,0.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,-0.27
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,-0.1188,0,-0.3982,0,0,0,0,0,0,0,-0.336,0,0,0,0,0,0,0,0,0,0,0.0538,-0.2897,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.3441,0.3141,0,0,0,0,0,0,0,0,0,0,0,-0.4289,0,0,0,0,0,0.1934,0,0,-0.2001
"sick",-0.0338,0.9731,0,0,0,0,0,0,2.8271,0,0.5684,0,0,2.0315,0,0,0,0,0,0,-1.0859,0,0,0,0,0,0,0,0,0,0,1.1731,-1.9007,0
