"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.1882,0,0,0,0,0.14,0,0.1488,0,0,0,0.5042,0,0.1328,0,0,0,0,0,0,0,0,0,0,0.1818,0,0,0,0.4324,0
"E_Assert",0.1004,0,0,0,0,0,0,0.1765,0,0,0,0,0.3317,0,0,0,0,0,0.0921,0,0,0,0,0.1146,0,0.1766,0.1186,0,0,0,0,0,0,0
"E_EnerLev",0.1224,0,0,0,0,0,0,0,0.166,0,0,0,0,0,0,0.3713,0,0,0,0.1018,0,0,0,0.128,0,0,0,0,0,0.2186,0,0,0,0.1446
"A_Cmpn",0,0.0373,0,0,0.069,0,0,0,0,0.0495,0.069,0.0524,0,0,0.0678,0,0,0,0,0.0358,0.1103,0,0.075,0,0.0744,0,0,0,0.0543,0,0.101,0,0,0
"A_Rspct",0,0,0,0,0,0,0.0565,0,0,0,0.1575,0,0,0,0,0.1606,0,0,0,0.052,0,0.1171,0,0,0,0,0,0.1112,0.0817,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.0653,0,0.0745,0,0.0903,0,0,0.1044,0,0,0.0454,0,0,0.0891,0,0.0908,0,0,0,0,0,0,0,0.1674,0.0772
"C_Org",0,0,0,0,0,0,0,0,0.1296,0,0,0.1227,0.1493,0,0,0,0,0,0,0.077,0.2155,0,0,0.1104,0.1711,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994,0,0.0657,0,0,0,0,0,0,0
"C_Rspnbl",0.0646,0,0,0,0,0,0,0,0,0,0,0.0814,0,0.1132,0,0,0,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155,0.099,0,0,0,0,0,0.2329,0
"N_Depr",0,0.0632,0,0,0.2315,0,0,0.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1336,0,0,0,0,0,0.0908
"N_EmoVol",0,0,0.0706,0,0,0,0,0,0,0.0849,0.112,0,0,0.126,0,0,0.104,0,0,0,0,0.1518,0,0.0876,0,0,0,0,0.0976,0.1296,0,0,0,0
"O_IntCur",0,0.0782,0,0.1094,0,0,0,0.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0,0,0,0,0,0,0.1115,0,0,0.137,0
"O_AesSens",0.0558,0,0,0,0,0,0.0579,0,0,0.0573,0,0,0.0851,0,0,0,0,0.0504,0,0,0.1333,0,0,0,0,0,0,0.0904,0,0,0.1102,0,0,0
"O_CrtvImag",0,0,0,0,0.0878,0,0,0,0,0,0,0,0,0.0926,0,0,0.0652,0,0,0,0,0,0,0.0596,0,0,0,0,0.0756,0,0,0.1099,0,0
"angry",0,0.0759,0,0.1955,0,0.3658,0.0874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1654,0,0,0,0,0,0,0,0,0,0,0.2874,0.1094
"sick",0.0345,0.0223,0.0253,0,0,0.0654,0,0.0344,0.0393,0.0326,0,0.0324,0,0.0468,0.0541,0,0.0367,0,0,0.0211,0,0,0.0374,0,0.0416,0.0435,0.0299,0.0481,0.0479,0,0,0.0382,0.0973,0
