"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0.1498,0.1487,0,0,0.1581,0,0,0.1996,0,0,0,0.1377,0.114,0,0,0,0,0,0,0,0,0.1557,0,0,0.1825,0,0,0.3919,0
"E_Assert",0,0,0,0,0.0827,0,0.0869,0,0.0968,0.0777,0,0,0,0.1327,0,0,0,0.079,0.094,0.0984,0,0.0942,0,0,0,0.131,0.0926,0,0,0.1251,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.1083,0,0,0,0.1687,0.1623,0.1759,0.2261,0,0,0,0,0,0.1307,0,0.1207,0,0,0,0.1554,0,0,0,0.1617,0,0,0,0
"A_Cmpn",0.1406,0,0.2132,0,0.1499,0,0,0,0.1574,0.178,0.2205,0.1771,0,0,0,0,0,0,0,0.1514,0.1809,0,0,0,0,0.1954,0.1276,0,0,0,0,0.1904,0,0
"A_Rspct",0.6927,0,0,1.1872,0,0,0,0,0,0,0.8427,0,1.74,0,0,0,0,0,0.5279,0,0,0.355,0.5802,0,0,0.825,0,0,0.5853,0,0,0,0,0
"A_Trust",0.0911,0.1166,0,0,0,0,0.098,0.0929,0.1209,0.0966,0,0,0.1405,0.1511,0.1174,0.3906,0,0.0949,0.1183,0.1133,0,0.115,0.0943,0,0.1116,0,0,0,0.1233,0.198,0,0,0,0
"C_Org",0,0,0,0.1819,0,0,0,0,0,0,0.1994,0,0,0,0,0,0,0,0,0,0.1405,0,0,0.1213,0,0.1258,0,0,0.1074,0,0,0.146,0,0
"C_Prdctv",0.0553,0,0,0,0.065,0.0786,0,0,0,0.0506,0.0797,0.0384,0,0.052,0,0,0.0627,0,0.0538,0.0547,0.0715,0.0826,0,0.0691,0.0723,0,0.053,0.0861,0.0745,0.0701,0.0497,0.0639,0.2813,0.1024
"C_Rspnbl",0.0783,0,0.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0.0885,0,0.09,0,0.1249,0.0816,0,0,0,0,0.0908
"N_Anxty",0,0,0,0.21,0,0,0,0,0,0,0,0.1439,0,0,0.1486,0,0,0,0,0,0.1801,0,0,0,0,0,0.1407,0,0,0.188,0,0,0,0
"N_Depr",0.0711,0,0,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0.0842,0,0,0,0,0,0.0752,0,0,0.078,0,0.1222,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1038,0.0888,0,0.0896,0,0.0911,0,0,0,0.1231,0.1121,0,0.1126,0,0.1182,0.1142,0.1219,0,0.0763,0,0,0.0988,0,0,0.0995,0,0,0.0971,0,0
"O_IntCur",0,0,0.1228,0.1504,0.1258,0,0.1033,0.1218,0,0,0,0.1052,0,0,0,0.3343,0.1262,0.0861,0,0,0,0,0,0,0,0,0,0,0,0.1506,0,0.1343,0,0
"O_AesSens",0,0,0.1162,0,0,0,0,0.0698,0.0832,0,0,0,0,0,0,0,0.0914,0.0693,0.0933,0,0,0,0,0,0,0,0,0.1173,0,0,0.1,0,0,0
"O_CrtvImag",0.0866,0,0.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1043,0,0,0,0,0,0,0,0.1248,0,0.0981
"angry",0,0.169,0,0,0,0,0.1325,0,0,0,0,0,0,0,0.182,0.9456,0,0,0.2189,0,0,0,0,0,0,0,0,0.2645,0,0,0,0,0,0.165
"sick",0,0,0.0446,0.0501,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147,0
