"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.8813,0,0,0,0.2519,0,0,0,0.2554,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1787,0,0,0,0,0,0.1083,0,0,0,0,0.1854,0,0,0,0,0,0,0.1025,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.1057,0,0.0951,0.2954,0,0,0,0,0,0,0,0,0,0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1842,0,0.1679,0,0,0.0902,0,0.1056,0,0,0,0.0908,0,0,0,0.1438,0.1873,0,0,0,0
"A_Rspct",0.1918,0,0,0,0,0.1846,0.0771,0.0676,0.1222,0,0,0,0.1656,0.0757,0,0.1561,0,0,0,0,0,0.1879,0,0,0.0834,0,0,0,0,0,0,0,0,0
"A_Trust",0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157,0,0,0,0.1509,0,0.0919,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1046,0,0,0,0,0,0,0,0.0788,0,0,0,0,0,0,0,0,0.1536,0.0908,0.0747,0,0,0.1044,0,0,0,0,0.1779,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1689,0,0.0915,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.2579,0.1593,0,0,0,0.2227,0,0,0,0,0,0,0,0,0.1868,0.239,0,0,0,0,0,0,0,0,0,0.1263,0,0,0,0,0.1442,0,0,0
"N_Anxty",0.0633,0.0429,0.0623,0,0.0784,0,0.0583,0,0,0,0,0.0854,0,0,0.0513,0,0,0,0,0,0,0,0,0.0606,0.0496,0,0.0987,0.0684,0,0,0.0576,0,0,0.0409
"N_Depr",0,0,0,0.0801,0,0,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0.1767,0,0,0,0,0.1287,0,0,0.112,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1315,0,0.1293,0,0,0,0.2472,0,0.1338,0.2775,0.1383,0,0,0,0,0,0,0,0,0,0,0,0.1506,0,0.1128,0,0.3404,0.1218
"O_IntCur",0,0,0,0,0,0,0,0,0,0.1182,0,0.1045,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0.1064,0,0,0,0
"O_AesSens",0,0.1045,0.1055,0.2775,0,0,0,0,0,0,0,0.1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1228,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.0851,0.1278,0,0,0.1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1823,0,0.1001,0,0
"angry",0,0,0,0.1484,0,0,0.1727,0.128,0,0.2958,0,0.2956,0,0,0,0,0,0,0.1413,0,0,0,0.2877,0,0.1298,0,0,0,0,0,0,0,0,0.1076
"sick",0,0.0534,0,0,0,0,0.0549,0,0,0,0,0,0,0,0,0,0,0.0862,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,0,0.1264,0
