"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,-0.4784,0,-0.1509,0,-0.2024,-0.4752,0.2775,0.0361,0,0,0,0,0,0,0,0.2805,0,0,0,0,0,0,0,0,-0.3543,0.2169,0,-0.4595,0.1133,0.2064,0.2481,0.443
"E_Assert",0.4371,0,0,-0.6352,0.5391,0,0,0,0,0.4112,0,-0.4627,-0.4059,0,0,0,-0.2316,-0.3803,-0.5861,-0.2699,0.4936,0.4048,0.3709,-0.3628,-0.3374,0,-0.1984,0,0,0.1161,0,0,0,0.6366
"E_EnerLev",0,1.1847,0,0,-1.7683,-0.7902,0,0,0,0,0,0,0,0,1.9883,-2.6428,0,0,1.2956,2.176,0,0,-1.6164,0,0.7302,0,0,0,-1.0483,-0.8115,-1.0001,-2.1425,0,0.6228
"A_Cmpn",0,0,0,0,0.3144,0,0,0,0,0,0,0,0,0,0,0,1.3335,0,0,0,-0.0766,0,0,0,0,0,-0.5004,0.3099,0,0,-0.6206,0,0,0
"A_Rspct",0,-0.8016,0,0,0,0,0.0794,0,0,0,0,0,0,0,-0.7374,0,0,0.6177,0,0,0,0.2194,0.2754,0,0,-0.353,-0.3012,0,0,0,0,0.3774,0,1.206
"A_Trust",0.2302,0,0.2671,0,0,0,0,0,0,0,0.5056,0,0,0,0,0.5125,0,0,0,0.41,0,0,0.1355,0.2796,-0.1882,0,0,0,0,0,-0.5494,0,-0.2633,-0.1922
"C_Org",0,0.184,0.5341,-0.1601,0,0,0,0.4642,0,0,0,-0.2456,0.4983,0,0,0,-0.2224,0.5789,-0.2813,0,0.4879,0,-0.2935,-0.1482,0,0,0,0,0.3468,0,0,0,0.2365,0
"C_Prdctv",0.2953,0,0,-0.7232,0,0,0,0,0,0.2042,0,-0.2975,0,0,0,0,0,0,0,0,-0.3373,0,0,0,-0.1251,0,0,0,-0.2986,0,0,0,0,0
"C_Rspnbl",0,0,0.2426,0.1143,0.1881,0.1706,0,0,0,0,0,0,-0.1414,0,0,-0.2645,0,0,-0.242,0,0,0.6123,0,0,0,-0.2284,0,-0.228,0,0,-0.1513,0,0.4173,0
"N_Anxty",-0.4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3967,0,-0.1925,0,0,0,0,0,0,0,0,0.2138,0,0,0,0.2421,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,-0.2207,0,-0.2921,0,0.0308,0.0512,0,0.4144,0,0,-0.6023,-0.2649,-0.5067,-0.249,0,0,0.6655,0.2206,-0.2914,0,-0.2762,-0.2426,0.238,-0.1481,0
"N_EmoVol",0.1692,-1.016,-0.2789,-0.0392,0.2537,0.3352,-2e-04,0.5965,0,-0.0981,0.6488,0,0.6618,0.4687,0,0,0,-0.2428,0,-0.0275,0.3299,0.0122,0.1812,-0.5058,0,0,-0.4958,0.71,-0.1407,0,0,0,-0.5196,0.7477
"O_IntCur",-0.424,0.9489,0,0,-1.0216,0,0,0,0.1426,0.0702,0,0,0,-0.4122,0,0,0.0686,0,0,0,0,0,0,0.25,0,0,0,0,0,0.0522,0,0,0.6654,0
"O_AesSens",0,0,0.0843,0,0,-0.2047,0.3238,-0.1567,0,0,-0.219,0,-0.3439,0,0,0,0,0,0,0,0.2553,0,0.4633,0,0,-0.3475,0,0,0,0.1618,0.0773,0,0.2765,0
"O_CrtvImag",0,0.8069,-0.3427,0,0,0,0,0.5401,0,0,0,0,0,0.1279,0,0,0,0,0,-0.3835,0,-0.3837,0,0.6126,0,0,0,0,0,0,0,-0.0439,0,0
"angry",0,0,0,-0.8174,-0.3062,0,0.6534,0,0,0.6462,0,0,0,0.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1832,0,0,0,0.3942
"sick",-0.4183,0,0.8618,0,0,0,0.4846,0,0,0,0,-0.4299,0,0,-0.5228,0,0,-0.4225,0,0,-0.0567,0,-0.41,0,0,0,0,0,0,0,0,0,0.1837,0
