"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1074,0.0641,0,0,0,0,0,0.0877,0,0.1218,0,0,0,0.0614,0,0,0
"E_Assert",0,0,0,0,0,0,0.19,0,0,0.3527,0,0,0,0.1243,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.0703,0,0,0,0,0,0,0,0,0,0,0.1145,0,0,0,0,0,0,0.0974,0.1659,0,0,0,0,0,0,0.189,0,0,0,0,0,0
"A_Cmpn",0.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,0.053,0,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0.0538,0.0602,0.0513,0,0,0,0.0705,0,0,0.0392,0,0,0.1307,0.0545
"A_Trust",0.0729,0.0473,0,0,0,0,0,0,0.0879,0,0,0,0,0,0,0.2136,0.0769,0.0893,0,0,0,0,0.101,0,0,0,0,0,0.0989,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1565,0,0.1132,0,0,0,0,0.1206,0,0,0,0,0,0,0,0,0,0,0.1103,0.1148,0,0,0,0,0,0.0762,0,0,0
"C_Prdctv",0.1829,0,0,0,0,0,0,0,0,0,0,0,0.2947,0,0,0,0.1576,0.1968,0,0,0.2491,0,0,0.1463,0.1688,0,0,0.3154,0.2453,0,0.1109,0,0,0
"C_Rspnbl",0,0.067,0,0,0,0,0,0,0,0,0,0,0.1071,0,0,0,0,0,0,0,0,0,0,0,0.0845,0.1026,0,0.1917,0.142,0,0.0543,0,0,0
"N_Anxty",0,0,0,0.1477,0,0,0,0,0.2033,0,0.2752,0,0,0,0,0,0.2411,0.1422,0,0.0956,0,0,0,0,0,0,0.1381,0,0,0,0,0,0.314,0
"N_Depr",0.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893,0.1055,0,0.0638,0,0,0,0
"N_EmoVol",0.1384,0,0.1132,0,0,0,0,0,0,0.3913,0.2542,0,0,0,0.101,0,0.2857,0,0,0,0,0,0,0,0.1789,0,0,0,0.1722,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.1629,0.123,0,0,0,0,0,0.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1151,0,0,0,0
"O_AesSens",0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1535,0,0,0,0,0,0,0,0,0,0.1842,0.12,0,0,0
"O_CrtvImag",0,0.0905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1323,0,0.1372
"angry",0.0058,0,0.0071,0,0.0365,0.0059,0.0044,0,0.0106,0.0401,0.0342,0.0495,0.0182,0.0062,0.0047,0,0,0.0107,0.0087,0.0041,0.0129,0.0136,0.0381,0.0187,0.033,0,0.0056,0.0252,0.0089,0.0229,0.0043,0,0.0377,0.0317
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0
