"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.4103,-0.2799,0,0,-0.1643,0.1894,0,0.4092,0,0,0,0.1298,0,0,0,0,0,0,0.3827,0,0,0.3487,0,0,0,0,0,0
"E_Assert",0,0,0,-0.3307,0,0,0,0,0,0,0,0,0.4061,0,0.4772,0,0,0,-0.4194,0,0.3166,-0.3431,0,0,0,0,0.2771,0,0,0.4921,0,0,0.4261,0
"E_EnerLev",0,0,0,0,0,0,0,-2.8944,0,-0.7814,0,0.8493,0,0,0,0,0,0,0,0.7207,0,0,0.7339,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",-0.454,0.1577,0,0,0.5099,0,-0.6014,0,0,0,0,0,-0.3457,0.8063,0,0.1802,0,0.1352,-0.2691,0,-0.4506,0,-0.2201,-0.4569,0,-0.3212,0,0.3963,0,0,0,0,0,0
"A_Rspct",0.4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2531,0.1562,0,0,0,0,0,0,0,0,0,0,0,-0.2358
"A_Trust",0,0,0,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,-0.386,0,0,0,0,0,-0.0944,0,0,0,0.2109,0,0,-0.3117,-0.2101,0,0,0
"C_Org",0,0,0,0,0.3105,0,0,0,0,0,0.3561,0,0,0,0,0,-0.446,0,0,0,-0.56,0,0,-0.1471,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,1.5844,-0.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7683,0,-0.584,0,0,0,-0.1204,0.7196,0.8965,0.4259,0,0,0,0,0,-0.7862
"C_Rspnbl",0,0,0,0,0,0,-0.2442,0,0,0.0083,0.1936,0.5444,0,0.5339,-0.0958,0,0,0,0,0,0,0,-0.1843,0,0,0.2277,0.4888,-0.2948,0,0,0,0,-0.7986,0
"N_Anxty",-2.175,1.294,0,-1.3456,2.2316,1.6742,0,0,1.3738,0,0,3.6849,0,0,0,0,-1.6706,0,0,0,-1.5437,0,0,0,1.0677,0,-0.4849,0,0,0,1.0463,0,0,3.5769
"N_Depr",0.245,-0.1179,0,0,0,-0.482,0,0,0,0,0,0,0,-0.4012,0,0,0,-0.3772,0,0,0.3144,0,0,0.3238,0,0,0,0.1524,0,0,0,0.2835,0,0.4625
"N_EmoVol",0,0,0,0,0,0,0,0,-1.9551,-3.9105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5478,0,0.8202,0,0,0,1.3412,-1.5784
"O_IntCur",0,-0.441,0,0,0.3681,0,-0.3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158,0,0,0,0
"O_AesSens",0,-0.0996,0.2333,-0.369,0,-0.0644,0.0914,0.004,0,-0.2655,0,0,0,0,0.4772,0.615,-0.3368,0,-0.2013,0,0.153,0,0,0.0251,-0.0747,0.6125,0.4623,0,-0.7318,0,-0.5195,0.2361,0.5709,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,-0.3762,0,0,0,-0.4712,0,0,0.1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444,0,0
"angry",0,0,-0.505,-0.331,0,0,0,0,0,0.5266,0,0,0.2223,0,0,-0.2016,0,0,0,-0.2291,0,-0.5621,0,0,0,0,0,0,0,0,0,0,0,0.3131
"sick",0,0,0,0,0,0,0,0,0,0.3133,0.1873,-0.2206,0,0.1596,0.3807,0,0.6579,0,-0.1288,-0.2432,0,0,0,0,0,0,0,0,0,-0.2814,0,0,-0.5062,0
