"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.194,0,0,0,0.324,0.2951,0.2821,0,0,0,0,0.1257,0.236,0.2455,0,0,0,0,0,0.1695,0,0.2972,0.2918,0,0,0,0.6185,0.2131
"E_Assert",0,0,0.1521,0,0.24,0,0,0.2037,0,0.1371,0,0.1586,0,0.1328,0,0.3617,0,0,0.1161,0,0,0,0,0,0,0.0967,0,0,0,0,0,0,0,0
"E_EnerLev",0.1777,0,0,0,0,0,0.2051,0,0.1759,0,0,0.4671,0.3646,0,0.1884,1.0089,0,0.1044,0,0.2556,0,0,0,0.2147,0.4004,0,0,0.413,0,0.3716,0,0,0,0
"A_Cmpn",0,0.1976,0,0,0.3142,0.1178,0,0.2459,0,0.1956,0,0.249,0.2146,0.1783,0.1204,0.385,0.1745,0,0.1535,0,0.1232,0,0,0,0.2456,0,0,0,0,0.2367,0,0.1274,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.0478,0.0905,0,0,0.0909,0,0.0693,0,0,0,0,0,0.0481,0.1296,0,0,0,0,0,0,0,0.1003,0.0719,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.1246,0,0,0,0.2054,0,0,0,0,0.078,0,0,0.1126,0,0.1124,0,0,0,0,0,0.1952,0,0,0,0,0.1059
"C_Org",0,0,0,0,0.2336,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.1124,0.1279,0,0.2183,0,0.1088,0,0.0915,0,0,0,0,0,0,0,0
"C_Prdctv",0.0253,0,0,0,0,0,0.0349,0,0.03,0.0447,0.0745,0.0527,0.0526,0.0375,0.0342,0,0.0457,0.0215,0.0386,0.0393,0.0269,0.0596,0.0282,0,0.054,0.026,0.0731,0,0.0519,0,0,0,0,0.0391
"C_Rspnbl",0.1629,0,0,0,0,0,0,0,0,0.3437,0,0.3544,0,0.4018,0,0,0,0,0,0,0,0,0,0,0,0.1593,0.2708,0,0.2551,0,0,0.1776,0,0
"N_Anxty",0.0627,0,0.1555,0.1215,0,0,0,0,0.1288,0,0,0,0,0,0.1343,0,0,0.0816,0,0,0.0821,0.1914,0.1035,0.1111,0,0.1319,0.2083,0.1913,0.1579,0,0.138,0,0,0
"N_Depr",0.055,0,0.0967,0,0.1523,0.0553,0,0,0.0662,0.0984,0,0.1003,0.1028,0,0,0.2396,0,0,0,0,0.0691,0,0,0.0796,0,0,0,0.1106,0,0,0.085,0.0584,0,0
"N_EmoVol",0,0,0.213,0,0,0.0837,0,0,0.1241,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0.0926,0,0,0,0,0,0.1727,0,0,0.0764,0,0
"O_IntCur",0,0.0987,0,0,0,0,0,0,0,0,0,0.1354,0,0,0,0,0,0,0.076,0,0,0,0,0,0.1094,0,0.0913,0,0,0.1242,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1269,0,0,0,0.1582,0,0,0,0.1346,0,0,0,0.0837,0,0.0779,0,0,0,0,0,0,0,0.1162,0.0776,0,0
"O_CrtvImag",0,0.1397,0.1771,0,0.3614,0,0,0.2076,0.1192,0.202,0,0,0,0.1526,0,0,0,0.0753,0,0,0,0,0,0,0.2007,0,0,0.1832,0,0,0.1596,0.1148,0.3427,0
"angry",0.0444,0,0.0895,0.0627,0,0,0.0987,0.1815,0,0.1094,0.111,0.1118,0.0981,0.0941,0,0,0,0,0,0,0,0,0.0711,0,0,0.0749,0,0.1145,0.1093,0,0.1102,0.0743,0,0.1013
"sick",0.0038,0.0163,0.012,0.0061,0.0216,0.0085,0,0.0087,0,0.0076,0.0093,0.0194,0.0089,0.0121,0.0057,0,0.01,0.0041,0,0.005,0.006,0.0162,0.0049,0,0.0137,0.0102,0.0101,0.0104,0.0062,0.0116,0,0.0107,0.2169,0.0083
