"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1895,0,0,0,0,0,0,-0.2397,-0.1819,0.326,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3526,0,0,0,0.0113,0,0,0,0,0,0,-0.3016,0.2229,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,-0.1735,0.2864,-0.4178,0,0,0,0,0,0,0,0.5354,0.0346,0,0.2189,-0.1367,0,0,0,-0.1713,0,0.4383,0,0,-0.3475,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.2545,0.1447,0,0,0,0,0,0.2663,0,-0.065,0,0,0,0,0,0,0,0,0,0,0.2558,0,0
"A_Rspct",0,-0.1532,0,0,0,0.4934,0,0,0,0,0,0,0,0,0,0,0,0,-0.1652,0,0,-0.528,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",-0.2754,0,0,0,0,0,0,0,0,-0.5212,0,0,-0.2186,0.3281,0.9196,0,0,0,0,0.3638,-0.5114,0,0.1721,0,0,0,0.8095,0,0,0,0,0,0.4479,0
"C_Org",0,0.3066,0,0,-0.2136,0,0,0,0,0.2542,-0.4435,0.1683,0,0,0.2891,-0.3048,0,0,0,0,0,0,0,0.1339,-0.1418,0,-0.2715,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,-0.3021,0,0.4142,0.4784,0,0.236,0,0,0,-0.5439,0,0,0,-0.2582,0,0,0,-0.1704,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.2983,0,-0.1404,0,0,0,0,0,-0.3652,0,0,0.2326,0,0,0,0,0,0,-0.097,0,0,0,0,0,0,0.2906,0
"N_Anxty",-0.4587,-0.1192,-0.032,0,0.0782,0.8179,-0.6717,-0.2219,0.2215,0,0,0.1704,0.2883,0,0,-0.3595,0.5377,-0.1324,-0.36,-1.1966,-0.1385,-0.08,-0.0049,0,0.1588,-0.33,-0.178,-0.1646,0,-0.34,-0.3042,0.7264,-0.3624,0
"N_Depr",0,0,0,0,0,0,0,-0.2848,0,-0.1883,0,0,0,0,0,0.2113,0,0,0,0,-0.2344,0,0,0,0,0,0,-0.0874,0,0,0,0,0,0
"N_EmoVol",0.2673,0,0,0,0,0,0,0,0,0,0,0,0,0.3097,-0.4295,0.311,-0.1698,0,0,0,0,0.2641,0,0,-0.1762,0,-0.3652,0,-0.0182,0,0,0,-0.1613,0
"O_IntCur",0,0,-0.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268,0,-0.1076,0,0,0,0
"O_AesSens",0,0.1959,0,0,0,-0.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0,0,0,0,0,0,0,0,0,-0.0453,0,0,0
"O_CrtvImag",0,0,0,0.6962,0,-0.844,0,-0.3777,0,0,0,0,0,0,0,0,0,0,0.3176,0,0,0,0,-0.7249,0,0,0,0,0,-0.2562,0,-0.2444,-0.3435,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3334,0,0,0,-0.3182,0,0.2632,0,-0.3267,0.3744,0.1779,0,0,0,-0.2545
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2652,0,0,-0.3843,0,0,0,0.0927,0
