"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.2897,0,-0.2048,0,0,0,0,0,0,0,0,0.2674,0,0,-0.2092,0,0,0,0,0,0,0,0,0,0.1594,-0.2419,0,0
"E_Assert",0,0,0,0,0.5931,0,0,0,0,0,0,0.1707,0,0,0,0,0,0,-0.2005,0,0.2849,0,0,0.2625,-0.2448,0.2985,0,-0.3767,0,0,0.3685,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2197,0,0,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.2701,0,0,0,0,0,0,0,0,-0.4235,0,0,0,0,0.7669,0,0,0,0,0,-0.2268,0.3818,0,0,0,0,0,0,-0.0213,0,0,0,0,0
"A_Rspct",0.1158,-0.4433,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,-1.0558,0,0,0.4716,-0.1492,-0.1107,0.2714,0,-0.1481,-0.2111,-0.5675,0,-0.8331,0.484,-0.3983,0,0,0.9311
"A_Trust",0.3248,-0.1535,-0.2641,0.275,-0.5404,0,0.4808,-0.4219,0.5124,0.0561,0.196,-0.0715,0.5705,0.2007,0.276,-0.2711,-0.1602,0,0.15,-0.0029,0,0.1655,-0.3334,-0.3987,0,-0.1966,0.2862,0.6068,0,0,-0.2402,-0.1145,0.2141,-0.0978
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9179,-0.0544,0,0,0,-0.4066,0,0,0,0,0.2305,0.4103,0,0,-0.6907,0,0,0,0,0,0
"C_Prdctv",-0.4229,-0.1869,0,0,0,0,0.1361,0,0.1287,0,0,0,0.2532,0,0,0,0,0,0,0,-0.21,0,0,0,-0.0223,0,0,0,0,0,0.5176,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.4021,0,0,0,0,-0.2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2642,0,0,0,0.2177,0,0,0,0
"N_Anxty",0,0,0,-0.2558,-0.1544,0.3324,0,0,0.0472,0,0.2573,-0.236,0,0,-0.4484,0,0,0.1762,0,0,-0.2623,-0.6326,0.1305,0.1203,0.2602,0.3402,-0.3845,0,0,0,0.3592,0,0.2665,0
"N_Depr",0,0.2212,-0.1994,0,0,0,0.335,0,0,0,0,-0.2424,0,0,0,0,0.4312,0,0,0,0,0,0,0,0,0,0.2244,0.1109,0,0.1829,0,0,0,0.2818
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2118,0.3113,0,-0.1295,0.1679,-0.1828,0,0,0,0,0,0,0,-0.1793,0,0,0,0,0
"O_IntCur",0,0,0,0,0.2865,0,0,0,0,0,0,0,0,0,0.2562,0,0,-0.1795,0,0,0,0.4956,0,0,0,0,0,0,0,-0.1956,0,0,0,0
"O_AesSens",0,0,0,0,0,0,1.1018,0,-0.4805,0.7912,0,0,0.3805,0,0,0,0,0.6521,0.2499,0,0,0,0,0,0,0,0,0,0,0.5096,-0.4398,0,0,0
"O_CrtvImag",0,0,0,-0.8908,0.6313,-0.4746,-0.3692,0.2345,0,0,0.2051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467,0,0,0,-0.3903,0.6218,0,0.2032,-0.113,0,0
"angry",0,0.2871,0,0,0.42,0,-0.2427,0,0,0,0.271,0.197,0,-0.2456,0,0,0,0,0,0,0,0,0.7866,-0.3319,0.6567,-0.2543,-0.1684,0,0,-0.453,0,0,0,0.1801
"sick",0,0,0,0,0,0.2461,-0.4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1463,0
