"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.1704,0,0,0,-0.601,0.1232,0,0,-0.1059,0.2675,-0.4102,0.3839,-0.2567,0.1449,0,0,0,-0.3557,0,0.2489,0,0
"E_Assert",0,0,0,0,0,0,0.7742,0,0,0,-0.2321,0,0,0,0,0,0,0,0.1249,0,0,-0.5937,0,0.1937,0,0,0,0,0,0,0,-0.1621,0,0
"E_EnerLev",0,0,0,0,-0.5116,0,0,-0.276,0,0,0,0,0.2005,0,0,0,0,0,0,0.2539,0,0,0,0,0,0.6792,0,0,0,0,0,0,0,0.3806
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,-0.1678,-0.0241,0,0,0,-0.1655,0,-0.2218,-0.0095,0.0133,0,-0.0521,0,0.2167,0,0,0,0,0,0,0.4474,0
"A_Rspct",-0.3139,0,-0.1902,0,0,0.0766,0,-0.0269,0,-0.2074,0.0331,0.392,0.1636,0.4286,-0.2294,0,-0.4188,0,0,0,0.035,0.2939,-0.4621,0.4303,0.3018,0.4522,0.1313,0.4157,0,-0.1954,-0.2673,0.2858,0,0
"A_Trust",0,-0.2375,0,0,0,0,0,0,0,0,0,0.3162,0,-0.8161,0.2822,-0.2728,0,-0.2732,0,0,0.2395,0,0.3297,0.2541,0,0,0,0,0,0,0,0,0,0.1958
"C_Org",0,-0.5936,0,0,0,0,0,-0.2114,0,0,0,0,0,0,0,0,0,0,0,0,0.4454,0,0,-0.0116,0,0.2533,-0.2774,0,0,0,0,0,0,0
"C_Prdctv",0.1152,0,0.4612,-0.1655,0.1714,0.1358,0,0,0,-0.2482,0,0,0,0,0,0,0,0,0,0.1464,0,0,0,0,0.188,0,-0.2805,0,0,0.2955,0,0,-0.2985,0
"C_Rspnbl",0,0,0,0,0,0,0.2287,0,0,0,0,0,0,0,0,-0.1928,0,0,0,0,0,0,0.4171,0.201,0,-0.0056,0,0,0,0,0.193,0,0,0
"N_Anxty",0,0.3013,0,0,0,0,0,0,-0.2833,0,0,0,0,0.2908,0,0,0,0,0,0,0.138,0.3336,0,-0.4062,0.1181,0,0.3586,0,0,0,0,0,0,0
"N_Depr",-0.5282,0.1106,0.5074,0.4247,0,0.2633,0,0,0,-0.1278,0,0,0,0.3192,0,0,0.9569,0,0,0.1704,0.2101,-0.4166,0,0,0.1134,-0.6338,0.0559,0.299,0,0,0.4055,0,0,-0.9464
"N_EmoVol",0,0,0,0,-0.4202,0,0,0,0,0,0,0,0,0,0,0,0,0.3106,0,0.3311,0,0,0,0,0,0,0,0,0.1446,0,0,0.2754,0.1014,0
"O_IntCur",0.2026,0.0324,0,0.3528,0.2974,0.1832,0.0161,-0.631,-0.4539,-0.5512,0.3389,0.1842,0,0,0.688,-1.4456,0,0,0.4212,0.2576,0.2252,0.0347,0.1777,-0.319,0.3947,0.8522,-0.4127,-0.0453,0.3902,0.2837,-0.1157,0.4614,-1.0477,0
"O_AesSens",0,0,0,0,0,0.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2296,0,0,-0.2436,0,-0.5356,0
"O_CrtvImag",0,0,0,0,0,0,0,-0.3596,0.1893,-0.1504,0,-0.0278,0.0268,0,0,0,-0.2076,0,0,0,0,0,0,0,0,-0.1509,0.1576,0,0,0,0,0.209,0,0
"angry",0.7604,0,0.2734,-0.3842,0.6176,-0.0819,0,0,0,0,0,0,-0.444,0,0,0,0,0,0.2803,-0.5318,0,0,0,-0.2364,0,0,0,-0.5495,0.3009,0,-0.2047,0,0,0.5812
"sick",0.0377,0.0871,0.0254,0.1149,0,0.008,-0.0734,-0.3729,-0.1997,-0.2005,0.1343,0,-0.0925,0.0546,0.3507,0,0,0,0,0.0752,0.063,-0.021,0,0,0.4242,0.4732,-0.0634,0.013,0.143,0.2749,-0.0905,0.5649,-0.3444,0
