"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.0798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978,0.0566,0,0,0,0,0,0,0,0,0.1457,0,0,0,0,0,0
"E_Assert",0,0,0,0.1024,0,0,0,0,0,0.1739,0,0,0,0,0,0,0.2778,0,0.0748,0.1037,0.1134,0,0,0.1305,0,0,0.1425,0.1828,0,0,0.1954,0,0,0
"E_EnerLev",0,0.0679,0,0,0,0,0,0,0,0,0,0,0.1102,0,0,0,0,0,0,0.0891,0,0,0,0,0,0,0,0.1331,0,0.0865,0.1738,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.0943,0,0.0903,0,0,0,0.0863,0.1486,0,0,0,0.094,0,0.0928,0.1016,0,0.1624,0,0,0,0,0,0.1016,0.1,0,0,0,0
"A_Rspct",0,0,0.0565,0,0,0,0.0606,0.0486,0,0,0.106,0,0.0739,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0.0651,0.0912,0,0,0,0,0,0.0398,0,0.0738,0.0821,0,0.1101
"C_Org",0,0.1067,0,0,0,0,0,0.0723,0.1387,0.2821,0.2191,0,0,0.3312,0,0,0,0,0,0,0,0,0,0.1374,0,0.1734,0,0,0.1379,0,0.2374,0,0,0
"C_Prdctv",0,0,0.1154,0,0,0,0,0,0,0,0,0,0.1374,0,0,0.3783,0,0,0,0,0,0.2214,0,0,0.0894,0,0,0,0,0,0,0,0,0.3486
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0.1088,0.1444,0.0807,0,0,0.236,0.2412,0,0,0,0,0,0.1433,0.2025,0,0.07,0.0842,0,0,0,0,0,0,0.3237,0
"N_Anxty",0,0,0,0,0,0,0.1223,0,0,0,0,0,0.0616,0.1654,0,0,0,0,0,0,0,0,0,0,0,0,0.1337,0.1069,0,0,0,0,0,0
"N_Depr",0.0803,0.0529,0,0,0.1903,0.1258,0,0,0,0,0,0,0.1036,0.1677,0.1254,0,0,0,0.0496,0,0,0,0,0,0.047,0,0,0.1083,0,0,0,0,0,0.191
"N_EmoVol",0,0.0649,0.0759,0,0,0.2066,0.1012,0,0,0,0.1701,0,0.0969,0.1775,0,0,0,0.0933,0,0.0818,0.0808,0.1247,0.2167,0,0.0637,0,0,0,0.0904,0,0.1666,0,0,0.2267
"O_IntCur",0.0102,0.0052,0.0183,0,0.0126,0.0139,0.0127,0.0106,0.0071,0.0063,0.0368,0.0116,0,0.0167,0,0,0.025,0.0113,0.0107,0.0069,0,0.017,0.0274,0,0.0055,0.0122,0,0.0232,0,0.0254,0.0102,0.0097,0.0573,0
"O_AesSens",0.071,0.0501,0.065,0,0,0,0.0995,0,0,0,0,0.0802,0.0952,0,0,0,0.158,0,0.0524,0.064,0,0,0,0,0.0416,0.069,0,0,0,0.0714,0.1148,0,0,0
"O_CrtvImag",0,0,0.0466,0.0496,0,0.096,0,0,0.0986,0,0,0,0,0,0,0,0,0,0.0375,0,0,0.0979,0,0,0,0,0,0,0,0,0,0.1135,0,0
"angry",0.0326,0,0,0.0299,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0.0786,0,0.025,0,0,0.0672,0.0361,0,0,0,0,0.0973
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663,0,0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2698,0
