"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,-0.1429,0,0,0,0,0,0,0,0,0,0,0.1498,0,-0.2501,0,0,0,-0.1742,0,0,0,0,0.1713,0,-0.1344,0.2221,0,0,0,0
"E_Assert",0.3916,0,-0.1081,0.2725,0,0,0,0,-0.2538,0,0,0,0,0,0,0,0,0,0.1204,-0.2416,0,0.2344,0,0,0,0,0,-0.1506,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1883,0.3203,0,0.7261,0,0.1287,0,0,0,0,0,-0.3007,1.1513,0,0,0,-0.334,0,0,-0.1313,0,-0.3656,0,0,0,0.2774,0.4063,0,0.7525,0,0
"A_Cmpn",0,0.299,0,0,0.3989,0,0,-1.2327,0.3274,-0.4836,-0.1403,0.2709,0,0,0,0,0,0.3122,0,0,0.4724,0,-0.294,0,-0.2911,0,0,0,-0.6896,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.1278,0,0,0,0,0,-0.1338,0,0,0,0,0,0,0,0,-0.011,0,0,0,0,0,-0.1668,0.1411,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,-0.2238,0,0,-0.0026,0.1129,0,0,0,0,0,0,-0.3639,0,0,-0.0495,0,0,0,0,0,0.2254,-0.2427,0,0,0,0
"C_Org",0,0,0,0,0,-0.1663,0,0.2544,0,0,0,0,0,0,0,0.1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.3466,-0.3329,1.5789,0,0,0.2296,0,0,0,0,0,0.4253,0,-0.49,0,0,0,0,0,0,0,0,0,-0.706,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,-0.4765,0,1.7092,0,0,0,0,0,0,0,0,0.3893,0,0,0,-0.4592,0,0,-6e-04,0,0,0,0,0,0,0,0
"N_Anxty",0,0.41,0,0,0,0.7499,0,0,-1.349,0,0.5719,0.5169,0,0,0,0,0,0,0,0,0,-0.5524,0,0,0,0,-0.2004,0,-0.1957,0,0,-0.5349,0,0
"N_Depr",0,0,0,0,0,-0.0392,-0.1288,0,-0.2867,0,0,0,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2447,0,0,0,0,0,0
"N_EmoVol",0,0,0.0731,0,0,0,0,0,-0.2431,0,0,0,0,-0.2683,-0.1897,0,0.2758,0,0,0,-0.3221,0,0,0,0,0,0.2173,0,-0.0777,0,0.1083,0,0,0
"O_IntCur",0,0.3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1684,0,0.2212,0,0,0,0,0,0,0,0,0,0.0186,0,0,0,0
"O_AesSens",-0.2238,0,0,0.1091,0,0,0,0,0,0,-0.1247,0,0,0,0,0,0,0,0,-0.3426,0,0,0,0,0,0,0.3143,-0.1559,-0.1155,0,-0.113,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.22,0.3509,0,0,0,-0.1805,0,0,0,0,0,0,-0.3331,-0.2117,0,0,0.2351,0,0,0,0,0,0,0,0,0.206,0,0
"angry",0,0,-0.1382,0,0,0.1218,0,-0.3267,0,0,0,0,0,0,0,0,0,0.0237,0,0,0.389,0,0,0,0,-0.0087,-0.1468,0,-0.0519,0.1799,0,0.3169,0,0.4739
"sick",0.1466,0,-1.2631,-0.1526,0,0,0,-0.5099,0,-0.0354,0,0.3445,0,0,0.1338,0,-0.7327,0.3466,-0.1247,-0.3043,0.7317,0.0916,-0.4689,-0.2733,0.4702,-0.216,-0.1152,-0.3665,-0.5797,0.1019,0.1227,0,-0.338,1.2953
