"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0,0,0.1346,0,0,0,0,0,0,0.0998,0,0,0,0,0,0,0,0,0
"E_Assert",0.1204,0,0,0.1247,0,0,0.103,0,0,0,0,0,0.1192,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.1559,0,0,0.1683,0.092,0,0.1857,0.0961,0,0,0,0,0,0.2256,0,0,0,0,0.1504,0.1521,0,0.0843,0.1081,0,0,0,0,0.1759,0.2194,0,0,0,0,0.3194
"A_Cmpn",0,0,0,0,0,0.0948,0,0.0811,0,0,0,0,0,0,0,0,0.1507,0,0,0,0.1272,0,0,0,0,0,0.0959,0,0,0,0,0,0,0
"A_Rspct",0,0,0.0061,0.0068,0,0,0.0071,0.0067,0.0109,0.0104,0.0107,0,0.0128,0,0.005,0.0447,0,0.0117,0,0.0097,0.0081,0.0072,0.011,0.0099,0.0098,0.0041,0.0065,0.0127,0,0.0094,0,0.0051,0.0551,0.0116
"A_Trust",0.2134,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0.1654,0,0,0,0,0,0,0,0.1264,0,0.1576,0.1321,0,0.2124,0.1819,0,0,0,0,0
"C_Org",0,0,0.0996,0.14,0.0698,0,0,0,0,0,0,0,0,0.1561,0,0,0,0,0,0,0.1689,0,0,0.1303,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.1022,0,0.1288,0,0.151,0,0,0,0,0,0,0,0,0,0,0.1242,0.1017,0,0.1591,0,0,0,0.1871,0.1169,0,0.2236
"C_Rspnbl",0,0,0,0.1685,0.0785,0,0,0,0,0,0,0,0,0.1817,0,0,0,0,0,0,0,0,0,0.1347,0,0.116,0,0,0,0,0,0,0,0
"N_Anxty",0.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1887,0.1377,0,0,0,0,0.0875,0,0,0,0.1017,0,0,0,0.1533,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.1196,0,0,0,0,0,0,0,0,0,0,0.0832,0,0,0,0,0.1233,0.1226,0,0.1399,0,0,0
"N_EmoVol",0,0.0691,0,0,0.0375,0,0,0,0,0,0,0,0.0921,0,0,0,0,0,0.0874,0,0,0.0442,0,0.0698,0,0,0,0.0731,0.0802,0,0,0.0646,0,0
"O_IntCur",0,0,0,0,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617,0,0.0873,0,0,0,0,0,0.1308,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0.0878,0,0,0,0,0.0789,0.3505,0,0,0,0.0669,0.1114,0,0,0,0,0,0,0.1019,0,0,0.125,0,0,0
"O_CrtvImag",0.1275,0.0864,0.0731,0.1062,0,0,0,0.0747,0,0,0,0.1486,0,0,0,0,0,0,0.1509,0,0.1546,0.0701,0.0781,0.1397,0.0935,0,0,0,0.1196,0,0,0.1072,0,0
"angry",0,0,0,0,0,0,0.0569,0,0,0,0.0559,0.0724,0,0,0,0,0,0.0626,0,0,0,0,0.0466,0.0632,0.0507,0.0453,0,0,0,0,0,0,0,0.0919
"sick",0.0413,0,0,0.0423,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1516,0.0657
