"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,-1.449,0.3289,0,0,0,-0.1076,0,0,0,0,1.1452,0,-0.2188,0.895,0,0,0,0,0,-0.6632,0,0,-0.1433,0,0,0,0,-0.9239,0
"E_Assert",0,0,0,0,0,-0.1695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123,0,0,-0.1363,-0.251,0,0,0,0.4346,0,0,0,-0.3621,0,0,-0.3315
"E_EnerLev",0,0,0,0,-0.4881,0,0,0,0.3802,-0.0815,0,0,0.358,0,0,-0.7276,0.4323,0,0,-0.411,0,0,-0.5193,-0.6239,0,0.1942,0.2946,0.4437,0,0.896,0.3802,0,0,-0.6866
"A_Cmpn",0,-0.2542,0,0,0.5307,0,0,0,0,0.3831,-0.1519,0,0.3814,0,0,0,0,0,-0.1312,-0.2721,0.1181,-0.6674,0,-0.3553,0,0,-0.2202,0,0,0,0,0,0,-0.3389
"A_Rspct",0,0,0.4317,0,0,0,0,-0.4579,0.3136,0.388,0,-1.4242,0,0.2745,0,0,1.2327,0.6666,0,0,0,0.3311,-0.3375,0,-0.2814,0.4417,0,0,0,0,0,-0.4955,0,0
"A_Trust",0.2043,-0.2582,-0.2202,0,0,0,0,0,0.2115,1.0834,-0.3546,0,0.3295,0,0,0,0,0,0,0,0,0,-0.3576,0,-0.9821,0,0.0996,0.6537,0,0.475,0.3298,0,-0.5218,-0.5504
"C_Org",-0.2433,0,-0.4289,-0.4912,0.3297,0.5634,0,-0.1265,0,0.2618,0,0,0,0,0.2907,-0.3862,0,0.393,-0.325,0,0,-0.6423,0,-0.3622,0,0,0.2484,-0.5079,-0.9204,0,0,-0.0636,0.5262,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0.4171,0,0,0,0,0,0,-0.1778,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1608,0,0,-0.3654,0,0,0,0,0.145,0.1205,0,-0.1358,0,0,0,0,-0.1515,0
"N_Anxty",0,0.3327,0.4721,0,0,-0.1768,0,0,0,0,0.6682,1.0602,0,0,0,0,0,0,0,0,0,0,0,0,0.2813,-0.1531,0.0249,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0.4594,-0.8915,0,0,0,0,0,0,0,0,0.181,0.3057,0.192,0,0,0,0,0,0,0,0,0,0.2055,-0.4659,0,0,0,0.521,-0.3435
"N_EmoVol",0.7576,0,0,0,0.2568,-1.1106,0,0,0,-0.5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0,0,0,0,0
"O_IntCur",0.2581,0,0,-0.2906,-0.8618,0,0.4943,0,-0.2512,-0.5949,0,0,0,0.1679,0.2651,0,0,-0.8179,0,0,0,0,-0.5355,0,0.685,0.3304,0,0,0,0.6141,0,0,-0.5992,0
"O_AesSens",0,0,0,0,-0.183,0,0,0,0.1816,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0.2854,-0.1303,0,0,0.3777
"O_CrtvImag",0,0.281,0,0,0,-0.2026,-0.1439,0,0.2006,0,0,-0.2275,0,0.2945,0,0,0,0,0.4038,0,0,0,0.3055,0,0,0.3614,0.1714,0,0,0,0,-0.2683,0,0
"angry",0,-0.2881,0.4578,0,-0.32,-0.9497,0,0.1882,-0.2658,0,0.3931,0.1547,0.3056,0.3762,-0.1653,0.9997,0,-0.0576,0.1243,0.3233,0,-0.0863,0,0.6519,0,0,0,0,0,-0.4445,-0.3274,-0.3708,-0.6921,0.1507
"sick",-0.5459,0.1273,0,0,-0.1367,0.1641,0,0,0.2724,0,-0.1145,0,0.2698,-0.1283,0,0,0,0,0,0,0,-0.443,0,-0.2618,0,0.4985,0,0.1819,0,0,0.2438,0.4869,0.3135,0
