"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0.1364,0,0,0,0.3462,0,0,0,0,0.4706,0,0,0.4207,0.1499,0,0,0,0,0,0,-0.1801,-0.2431,0,0,0,0,0,0,0
"E_Assert",0.7596,0,0,0.1453,0,-0.3321,0,-0.3385,0.3575,-0.3205,0,0.9476,0,-1.0433,0,0,0,0,-0.3604,-0.2596,0,0,0.5711,-0.6739,0,0,-0.2366,0,-0.4288,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0,0,-0.242,0,0,0,-0.1235,0,0,0,-0.5216,0,0,0.428,0,-0.2715,0,0.4552,0,0,0
"A_Cmpn",0,0,0,0,0.3494,0,0,0,0,0,0,0,0,0,0.6768,0,0,0,-0.2428,0,0.0448,0,0,0,0.2585,-0.2323,0,0,0,0,0,0,0,0
"A_Rspct",0.187,0,0,0,0,-0.1516,0,0,0,0,0,0,0,0.2309,0,0,0,0,0,0,0,-0.064,0,0,0,0.2282,0,0,0,0.2993,0,0,0,0
"A_Trust",0,0,0,0.2078,0,0,0.1783,0,-0.1544,0,0,0.1928,0,0,0,0,0,0,0,0,0,0,0.087,0,-0.3405,-0.1668,0,0,0,0,0,0,0,-0.1845
"C_Org",0,0,0,0.2337,0,0,0,0,0,0,0,0,0,0,0,0.1882,0,0,0,0,0,0,0,-0.0836,0,0,0,0,-0.18,0,0,0,0,0
"C_Prdctv",0,0,0,-0.2249,0,0,0,0,0,0,0,0,0,0,0,0,-0.7569,0,-0.4836,0,-0.3149,0,0,-0.0978,-0.2047,0,0,0,-0.4107,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2137,0,0,0,0.035,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.1622,0,0,0,0,0,0,0,0,0.1423,0.2559,-0.1242,-0.3748,0,0.1798,-0.2544,0,-0.1895,0,0,-0.1926,0,-0.3764,0,0.1007,0,0,0,0,0,-0.3426,0
"N_Depr",0,-0.9056,0,-0.5643,0,0,0,0,0,0,0,-0.8296,0,0,0,0,0,0,0,0,0,-0.4304,0,0,0,0,0,0.4047,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.1887,0,-0.3176,0,1.134,0,0,0,0,0,0,0,0,0,0.2642,0,0,0,0,0,0,0,-0.0368,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.1507,0,0,0,0,0,0,0,0,-0.2166,0,0,0,0.1914,-0.2964,0,0,0,-0.2675,0,0,0,0.0924,0,0,0,0
"O_AesSens",0,0.6485,0,0,0,0,0,0,0,0,-0.5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1652,-0.1914,-0.2312,0,0,0
"O_CrtvImag",0,0,0.3572,-0.7976,0.6802,0,0,0.1863,0.299,0.3693,-0.2087,0.4165,0,0,0,0,0,0,0,0.5895,0,0,0,0,0,0,0,0.287,0,0,0,-0.0472,0,-0.2024
"angry",0,0,0,0,0,-0.1962,0,0.8188,0,0,0.3317,0,0,0,0.0967,0,0,0,-0.0677,0,0,0,0,0,0,0,0,0,0,0,0.2621,0,0,-0.2654
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2293,0,0,0,0,0,-0.2871,0
