"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.2634,0,0.2479,0,0,0,0,0,0,0,0,0.2087,0,0,0.1761,0,0,0,0,0,0,0,0.1215,0,0.1398,0.1459,0,0.1141,0,0,0.1497
"E_Assert",0,0,0,0,0.1632,0,0,0.1897,0,0,0,0,0.1247,0,0,0,0,0.1075,0.1322,0,0.1246,0.1392,0,0.107,0.1359,0.0799,0.0818,0,0.0865,0,0,0,0,0
"E_EnerLev",0.2373,0,0,0,0.4743,0.2601,0,0,0,0,0,0.2057,0,0,0,0,0.2417,0.2194,0,0.1562,0.3045,0,0,0,0.3197,0,0,0,0,0.2202,0.2112,0,0,0.1931
"A_Cmpn",0.1394,0,0,0,0,0,0,0.1743,0,0,0.0787,0,0,0,0,0,0,0,0,0.0629,0.1461,0,0,0,0.153,0.0764,0,0.0888,0.0892,0.1333,0.0794,0,0,0.1158
"A_Rspct",0.086,0,0,0,0,0,0.1102,0.1377,0,0,0,0.082,0,0.0625,0,0,0.1049,0.0792,0.105,0.0613,0.1181,0.1077,0.087,0,0,0,0,0,0.0883,0,0.064,0,0.1669,0.0943
"A_Trust",0.0412,0,0.0416,0.0557,0,0,0.0403,0,0.0457,0.0595,0,0.0602,0.0472,0.0358,0.0818,0.1894,0.073,0.0467,0.0546,0.0367,0,0.0455,0.0438,0.0648,0.0608,0.0308,0.0438,0.0586,0.0468,0.0737,0.0389,0.0669,0.1221,0.0629
"C_Org",0.1067,0,0.0776,0,0.174,0,0,0,0,0,0.1046,0,0.1072,0,0,0,0.1151,0,0,0,0.14,0,0,0.102,0,0.0813,0.0956,0,0.0963,0.1461,0,0,0.2166,0
"C_Prdctv",0.0451,0.0652,0,0.0608,0.0796,0,0,0,0,0.0501,0.0462,0.0486,0,0.0379,0,0.1565,0,0,0.0742,0,0,0,0.0548,0,0.0728,0.0435,0.0474,0,0,0.0722,0,0.0476,0.0967,0.0539
"C_Rspnbl",0.2408,0,0,0.2797,0,0.2904,0,0.3646,0,0,0,0,0.3539,0,0.2375,0,0,0,0,0,0,0,0,0.1902,0.4176,0.1979,0.2046,0.2613,0,0.3126,0.1589,0,0.4676,0
"N_Anxty",0,0.1795,0,0,0,0.1338,0,0.2281,0,0,0.0944,0,0,0,0,0,0,0,0,0,0,0,0.1283,0,0,0,0.1177,0.1177,0.1034,0,0,0,0,0
"N_Depr",0,0.202,0,0,0,0,0.2063,0,0,0,0,0,0,0.1074,0,0,0.1492,0,0,0.1035,0.1832,0,0,0.1554,0,0,0.1371,0.1265,0,0.1689,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0,0,0,0.1211,0,0,0,0,0,0.1017,0.1103,0.1551,0,0.0988,0,0.1467,0,0.0771,0,0,0
"O_IntCur",0.093,0.1505,0.0753,0,0,0,0.1227,0.2226,0.0698,0.0961,0.0906,0.1412,0,0.072,0,0,0,0.1169,0,0,0.1851,0,0.1048,0,0.1471,0,0.0994,0,0,0.1299,0,0,0,0.1371
"O_AesSens",0,0.205,0.1072,0.1729,0,0,0,0,0,0,0,0,0,0,0.1547,0,0,0,0.2185,0,0.2212,0,0,0,0.2374,0,0,0,0.1257,0,0.0999,0,0,0
"O_CrtvImag",0.0634,0.0888,0.0455,0.0634,0.1362,0.101,0.0818,0,0.0469,0.0807,0.0678,0.0695,0,0.055,0,0.2101,0.108,0.0851,0.0979,0,0.1053,0.0881,0.0629,0,0,0,0.0722,0,0.0897,0,0.0559,0.0585,0.1278,0
"angry",0.0761,0.1015,0.0619,0.1053,0.1337,0,0.0909,0,0.0612,0,0,0,0,0.0563,0.0951,0,0,0,0,0.0733,0,0.0976,0.0804,0.0935,0.1298,0.0725,0.0878,0,0.0724,0.1542,0,0,0.1603,0.0841
"sick",0,0,0.0237,0.0625,0,0,0,0.0893,0.05,0.0384,0.0363,0.0465,0.0623,0,0.0455,0,0,0,0,0.0381,0,0.0517,0.0411,0.0734,0,0.0359,0,0,0,0.0742,0,0.0482,0.0918,0
