"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.1702,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.0768,0,0,0,0.0865,0,0.0622,0,0,0,0.091,0,0,0,0,0.1116,0,0,0,0,0,0.1121,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0.2244,0,0,0,0,0,0.2797,0,0,0,0,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2374
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1381,0,0.1309,0,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.0657,0,0,0.0717,0,0,0,0.0872,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.0653,0,0,0.0533,0,0,0,0,0,0,0,0.098,0,0,0,0.0859,0,0,0,0.0973,0,0,0.0422,0,0,0,0,0,0,0,0
"C_Org",0,0.1373,0.0742,0,0,0,0,0,0,0.0937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,0,0,0.1119,0,0,0,0,0,0.1209,0,0.0785,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.5788,0.324,0,0,0,0,0,0,0.3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1779,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523,0,0,0,0,0,0,0,0.1049,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1322,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.0494,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805,0,0,0,0.1277,0,0,0.1065,0,0
"O_IntCur",0.0919,0,0,0,0,0,0,0,0,0.126,0,0.2272,0,0,0,0,0.4006,0,0,0,0,0,0,0,0,0,0,0,0,0.1387,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1363,0,0,0,0.2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1422,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1288,0,0
"angry",0,0,0,0,0,0.1475,0,0,0.0657,0,0,0,0.1472,0.2473,0,0,0,0,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1745
"sick",0,0,0.0032,0,0,0.0085,0.0046,0.0037,0.0023,0,0,0.0053,0.0034,0.0066,0.008,0,0.007,0.0026,0.0057,0,0.0041,0,0.0057,0,0,0.0036,0,0.0066,0,0,0.0052,0.0071,0.2576,0.0066
