"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184,0,0.0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1732,0,0,0,0.1192,0,0,0.1748,0,0,0.1153,0,0,0,0,0,0,0,0.1042,0,0,0,0,0.0829,0,0,0,0,0,0.1226,0,0,0,0
"E_EnerLev",0.1305,0.0715,0,0.0911,0,0,0.0801,0.1412,0,0.1173,0.1166,0,0,0,0,0,0,0,0,0.1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0,0,0,0,0,0,0,0.181,0,0
"A_Rspct",0,0,0,0.1098,0,0,0,0,0,0.1014,0,0,0,0,0,0,0,0.158,0,0,0,0.0996,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.0933,0,0.0975,0,0,0,0,0,0,0.1369,0,0.1039,0,0,0.1001,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.2008,0,0,0,0,0,0,0,0,0.1541,0,0.3503,0,0,0,0,0,0.2434,0,0,0,0,0,0.1179,0,0,0,0,0,0,0,0.2129,0,0
"C_Prdctv",0.0951,0,0.1078,0,0.0756,0.0725,0,0,0,0.0862,0,0,0,0.0966,0,0.217,0,0,0,0,0,0,0,0,0.0993,0,0,0,0,0,0,0.1058,0,0
"C_Rspnbl",0,0.0794,0,0,0,0,0.0768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0,0.1053,0,0,0,0,0,0
"N_Anxty",0,0,0,0.0915,0,0,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0,0,0.1086,0,0.1634,0,0
"N_Depr",0,0,0.1461,0,0,0,0.1058,0,0,0.1267,0,0,0.1448,0.1498,0,0,0,0.1438,0,0,0,0,0,0,0,0,0,0.1053,0,0,0,0.1713,0,0.159
"N_EmoVol",0,0,0,0,0.1383,0,0.1717,0.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1595,0.1517,0,0,0,0
"O_IntCur",0,0,0,0.1047,0,0,0,0,0.1133,0,0.1891,0,0,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.0656,0,0,0,0,0,0,0,0,0,0.0774,0,0,0,0,0,0,0,0,0,0,0,0.1142,0,0
"angry",0,0.0685,0,0,0,0,0,0,0.0816,0,0,0.1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133
"sick",0,0,0,0,0.0055,0,0.0041,0,0.0049,0.007,0,0,0.0053,0,0,0,0,0.0064,0.0035,0,0.0061,0.0054,0.0056,0.005,0,0,0,0.005,0,0,0,0.0065,0.0178,0
