"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.2617,0,0.2068,0.1474,0,0.2056,0,0,0,0,0,0.1375,0,0,0.1474,0.122,0,0,0,0,0,0,0,0.249,0.21,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.058,0,0,0.0834,0,0,0,0.0623,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1959,0
"E_EnerLev",0.0423,0.1038,0,0,0,0,0,0.0785,0,0,0,0,0,0,0,0,0,0.0383,0,0.1538,0,0,0,0,0,0,0,0,0.0864,0,0,0,0.1887,0.0545
"A_Cmpn",0,0,0,0,0,0,0.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0,0,0.1948,0,0,0,0.1205,0,0,0.1529,0,0.3914,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.1036,0,0.0859,0,0,0,0,0,0,0.1138,0,0.1483,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.5627,0,0,0.7632,0,0,0,0,0,0.4239,0,0,0.7133,0.5253,0,1.3234,0,0,0,0,0,0,0.4521,0.9291,0,0,0,0,0,0,0.2869,0.7704,0,0
"C_Org",0,0,0,0,0,0,0,0,0.1371,0.0708,0.0827,0.1358,0,0,0,0,0,0,0,0,0,0,0,0.1373,0,0,0.0777,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.2555,0,0,0.2218,0.3393,0,0,0,0.3079,0,0.2211,0,0,0,0,0,0.2685,0,0,0.2215,0,0.3651,0.1943,0.2524,0,0,0.2271,0.3652,0,0,0.5017,0
"C_Rspnbl",0,0.1452,0,0,0,0.1075,0.3097,0,0,0,0,0,0,0,0,0,0,0,0.1477,0,0,0,0.1201,0,0,0.1267,0,0,0.1223,0,0.1351,0.0902,0,0
"N_Anxty",0.1045,0,0,0,0,0,0.2743,0,0,0,0,0.3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0,0,0,0
"N_Depr",0.1011,0,0.1582,0.0926,0,0.1539,0,0,0,0.1375,0,0.1421,0,0.144,0,0.3026,0,0.0655,0,0.1793,0,0.2071,0,0,0,0.1322,0,0.1226,0,0,0,0.1488,0,0.1287
"N_EmoVol",0.0046,0,0.0075,0.0033,0,0.0074,0,0.0051,0.0044,0.0049,0.0044,0,0,0.0034,0.0034,0,0.0043,0.0021,0.0106,0,0,0,0,0,0.0081,0,0.0057,0.0062,0.0065,0.0079,0,0.0045,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0.1294,0,0,0,0,0.0709,0,0,0,0,0,0,0,0,0,0,0,0,0.0828,0,0,0.1118,0.0884,0,0,0
"O_AesSens",0,0.1081,0,0,0,0,0,0,0,0.0714,0,0,0,0,0.0823,0.1989,0.0575,0.0637,0,0,0,0.0925,0.0945,0,0,0,0.0891,0.0631,0,0,0.0612,0.0802,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1662,0,0,0,0,0,0,0,0.1168,0.2926,0.0849
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4032,0.1223
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,0.0791,0.0336,0.0576,0.0396,0,0.0482,0,0,0,0.0904,0
