"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.131,0,0,0,0.1198,0.1812,0.1374,0,0,0,0.1134,0.0892,0.1662,0,0,0.314,0.1391,0,0,0,0.1912,0.1353,0,0.1185,0.0762,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.0803,0,0,0,0,0,0,0,0.1131,0,0,0,0,0.1112,0,0,0,0,0.1151,0,0,0,0,0
"E_EnerLev",0.028,0,0,0,0,0.0489,0.0364,0.032,0,0.0842,0.0531,0,0,0.0351,0.0434,0.1384,0,0.0214,0.0559,0.0455,0.0399,0,0,0.0445,0.0487,0,0,0.0443,0,0,0.033,0.068,0.1713,0.0456
"A_Cmpn",0,0,0.1419,0,0,0,0,0,0,0,0,0.1811,0,0,0,0,0.1408,0,0,0.1387,0.0987,0,0.1762,0,0.1169,0,0,0,0.2044,0,0,0,0.3857,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3536,0,0.1258,0,0,0.262,0,0,0,0,0.1931,0.1226,0,0,0,0,0,0
"A_Trust",0.0715,0.1133,0,0,0,0,0.0943,0.0747,0.0809,0,0,0,0,0,0,0.2487,0,0,0,0,0.0619,0,0.0993,0.1109,0,0,0,0,0.1171,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0.1158,0,0,0,0,0,0,0.0608,0,0,0
"C_Prdctv",0,0,0,0,0.3517,0,0,0,0.088,0,0.1199,0,0,0,0.1341,0,0.1252,0,0,0,0.0821,0,0,0,0.096,0,0.1411,0,0,0.1099,0.0738,0.1507,0,0.1387
"C_Rspnbl",0,0,0,0,0,0.3239,0,0,0,0,0,0,0,0.1029,0,0,0,0,0,0.185,0.157,0,0.2091,0,0,0.1302,0,0,0,0,0,0.2597,0,0.1827
"N_Anxty",0.0106,0,0,0.0073,0.0426,0.0153,0,0,0.0105,0,0.0114,0.0349,0.0165,0,0.0164,0.027,0.0129,0.0052,0.0154,0.0109,0.0175,0.0321,0.0163,0.0228,0.0181,0.0096,0.026,0.0388,0.0195,0.0105,0,0.0192,0,0.0323
"N_Depr",0,0,0,0.0711,0,0,0,0,0,0,0,0,0.1585,0.0941,0,0.3381,0,0,0,0.1129,0.0829,0.3303,0,0,0,0,0,0.1042,0,0.1198,0.0906,0,0,0.1373
"N_EmoVol",0,0,0,0,0,0.075,0,0.0578,0,0,0,0,0,0,0,0,0,0.0604,0.0928,0.0731,0,0,0,0,0,0,0.0982,0,0.1,0.0695,0,0,0,0
"O_IntCur",0.2663,0,0.5018,0,0,0,0,0,0,0.7864,0,0,0,0.1767,0,0,0,0,0,0,0,0,0,0.3319,0,0,0,0,0,0.2975,0.1792,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0.2066,0,0,0,0,0,0,0,0,0.159,0,0,0,0,0.1431,0,0,0,0,0,0.1069,0,0.3827,0
"O_CrtvImag",0,0,0,0,0,0.0851,0,0,0,0,0,0.1036,0,0.0509,0,0,0,0,0,0.0832,0,0,0,0,0,0.0617,0,0.0903,0.1057,0,0.056,0.1176,0.1972,0
"angry",0.0922,0,0.1091,0,0.5392,0,0.1256,0,0.0906,0,0,0,0,0,0,0,0,0,0.1597,0.1256,0,0,0.1248,0,0.0989,0,0,0,0.144,0,0,0,0,0.1212
"sick",0,0,0.0732,0,0,0,0,0,0.04,0.0917,0.0601,0,0,0,0,0,0.0508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356,0,0.1396,0
