"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.1211,0.0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0.1465,0,0,0,0,0,0.0798,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054,0,0,0.1051,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1222,0,0,0,0.0916,0.1619,0,0,0,0,0,0,0,0,0,0,0.1126,0,0,0.1492,0,0,0.1678,0,0,0,0,0,0,0,0
"A_Cmpn",0.1054,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0,0.1073,0,0,0,0,0,0,0,0,0,0,0.0803,0,0
"A_Rspct",0,0,0.0801,0,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1112,0,0,0,0,0,0,0.129,0,0,0,0,0
"A_Trust",0,0,0.0871,0,0.1034,0,0.0802,0.0691,0,0,0,0,0.112,0,0.0884,0,0,0,0,0,0,0.1139,0.1183,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.1564,0,0,0,0,0,0,0,0.2488,0,0,0,0.1929,0,0,0,0.1759,0,0.1983,0,0,0,0,0.1213,0,0,0,0.2439,0,0,0,0.112,0,0
"C_Prdctv",0,0,0,0,0,0,0.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1096,0,0,0,0,0,0,0,0,0.1112
"C_Rspnbl",0.0657,0,0,0.0692,0,0,0,0,0,0,0,0.0994,0,0,0.0739,0,0,0,0,0,0,0,0,0.0549,0,0.0907,0,0.1193,0,0.0956,0,0,0,0
"N_Anxty",0,0,0,0,0.1162,0,0,0.0776,0,0,0,0.1479,0.1401,0,0,0,0.0936,0,0,0,0,0.1334,0,0,0.0832,0,0.1139,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908,0.066,0,0,0,0,0,0.0986,0,0.1106,0,0,0,0,0,0
"N_EmoVol",0,0,0.0847,0,0,0,0,0,0,0,0,0,0.2159,0,0,0,0.0863,0,0,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0.1371,0
"O_IntCur",0,0,0.0698,0.0661,0,0,0,0,0,0,0,0.1385,0,0,0,0,0,0,0,0.078,0,0.0941,0,0.0612,0.0609,0,0.069,0,0,0.0978,0.0691,0.0482,0,0
"O_AesSens",0,0,0.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0.1504,0.0987
"O_CrtvImag",0,0.2484,0,0,0,0.3521,0,0,0.3516,0,0.2483,0,0,0,0,0.301,0,0.1968,0.2944,0,0,0,0,0,0,0,0,0,0,0,0,0.1395,0,0
"angry",0,0,0.1181,0,0,0.1476,0.1054,0,0,0,0.1479,0,0,0.1392,0,0,0,0,0,0,0.1199,0,0.1533,0,0,0,0.1168,0,0,0,0,0,0.1847,0.1302
"sick",0,0.0594,0,0,0,0.0674,0.0402,0,0,0,0,0.0691,0.0613,0,0,0,0,0,0,0,0,0.0616,0,0.0398,0.0402,0.0642,0,0,0,0,0,0.0331,0.0759,0
