"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.5648,0,0,0,0,0,0,0,0,1.2307,0,0.1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0.2898,0,0,0.1363,0,0,0,0,0,0.0694,0,0,0.0913,0,0,0,0,0.2636,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684,0,0,0,0,0,0.0979,0,0,0,0,0,0,0,0.1459,0.1427,0,0,0.1686,0,0
"A_Cmpn",0.0379,0,0,0,0,0,0,0,0,0,0,0.0872,0,0,0,0,0,0,0,0,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.1245,0.1202,0,0.1332,0,0,0,0,0,0,0,0,0.1909,0.1048,0,0,0,0,0,0,0,0,0,0,0,0.1726
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1772,0,0,0.0831,0,0.0997,0.1058,0,0,0,0,0,0.1275,0,0.0596,0,0.3791,0.1564
"C_Org",0.1149,0.1617,0,0,0,0,0,0,0.1296,0.1701,0,0.1673,0,0.105,0,0,0,0.0664,0.2028,0.1071,0,0,0,0.1527,0,0.1209,0,0.1805,0,0.1747,0,0.1572,0,0
"C_Prdctv",0.0524,0,0,0,0,0,0,0,0.1034,0.1258,0.1133,0,0,0.0664,0.1563,0,0,0,0.1569,0,0,0,0,0,0.0997,0.0925,0.134,0,0,0,0.0579,0,0,0
"C_Rspnbl",0,0.0315,0.0173,0.0509,0.0208,0.0186,0.0155,0.0163,0,0,0.024,0.0241,0,0,0,0,0.0288,0,0.0287,0.0105,0,0.0201,0,0,0.0248,0.0141,0,0.0351,0,0.0153,0,0,0.1545,0.0426
"N_Anxty",0,0,0,0,0,0,0.0847,0,0,0,0,0,0,0.0548,0.1226,0,0,0,0,0,0.1325,0.0796,0.0817,0,0,0,0.1045,0,0,0.106,0.0469,0,0,0
"N_Depr",0,0.1405,0.0945,0,0,0,0,0,0.0894,0,0,0.1118,0.0755,0,0,0.377,0,0,0.1042,0.0552,0.1215,0,0.0931,0.0652,0,0.0704,0.0989,0.1001,0.1225,0,0,0.1334,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967,0,0,0.1248,0.0989,0,0,0,0
"O_IntCur",0.0595,0,0,0,0,0.113,0.108,0.1158,0,0,0,0,0,0.1079,0,0,0,0,0.175,0,0,0,0,0.1023,0.092,0,0,0,0,0.1487,0,0,0,0
"O_AesSens",0.1245,0,0,0,0,0.2065,0,0,0,0,0,0,0.4077,0,0,0,0,0,0.2871,0,0,0,0,0,0,0,0,0,0,0.2673,0.1248,0,0,0.2848
"O_CrtvImag",0,0.0975,0,0.1077,0,0,0,0,0.0624,0,0,0.089,0,0.0394,0,0.3032,0,0,0,0,0,0.0672,0,0,0,0,0,0,0,0,0,0.1141,0,0
"angry",0,0,0,0,0.0713,0.0887,0.0684,0,0,0,0.0754,0,0.0892,0,0,0,0,0,0,0.061,0,0,0,0,0,0.0628,0,0,0,0,0,0,0,0.1036
"sick",0,0,0,0.0485,0,0,0,0,0,0.0363,0,0,0,0.0194,0,0,0.0419,0,0,0,0,0.0297,0,0,0,0,0,0,0,0,0,0,0.1033,0
