"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.099,0,-0.378,0,0,0,0.2911,0,0,0,0,0,0.3022,0,0,0.3627,0,0,-0.2749,0,0,0,0,-0.2047,0,0,0,0,-0.5259,0,0,0.1446
"E_Assert",0,0,0,0.192,0,0,0,0,0,0,0.299,0,0,0,0,0.2212,0,0,0.0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.3676,0.2748,0.2078,0,0.5982,0,0.3591,0,0,0,0,-0.0522,0,0,0,0,-0.3118,0,0,0.7385,0,0,0,0,-0.4069,0,0,-0.3247,0,0,0
"A_Cmpn",0,0,0,0,-0.2643,0,0,0,0,0,0,0,0,0,-0.2909,0,0.2848,0,0,0,-0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0.0694,0,0,0,0,0,0,0,0,0,0,0.2024,0,0,0.3955,0,0.2642,0,0,-0.1144,0,0,0,0,0,0,0,0.3383,0,0,0,-0.1923
"A_Trust",0,0,0.1108,0,0,0,-0.5003,0,0,0,0.2448,0,-0.1375,0,-0.3369,0,0,0,0,0.6017,-0.5515,-0.3983,-0.1932,0,0,0.4615,0,0,0,0.4432,0.7511,-0.3886,0,0
"C_Org",0,0,0,0,0,0.2978,0,0.4594,0,0,0,0,0,0,0,0,0,0,0,0.2767,0,0,0,-0.0476,0,0,-0.1288,0,0,0.2504,0,0,0,-0.536
"C_Prdctv",0,0,-0.2492,0,0,0,-0.4484,0,0,0,0,0,0,-0.2827,-0.3572,0,0,0.5998,0,0.4332,0,0.4362,0,0,0.2401,0,0,0,0,0,0,0,0,0.0863
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2571,-0.2304,0,0,0.3036,0,0,0,0,0.2157
"N_Anxty",-0.3088,0,0,0,0,0,0,0,0,0,0.3395,0,0,0,0,0,0,0,0,0,0,-0.1823,0,-0.3628,0,0,0.0387,0.3828,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.3642,-0.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4322,0,0,0,-0.1707,0,0,0,0,0,0
"N_EmoVol",-0.2335,0.5356,0.2596,0,0,0,0,0.2026,0.261,0.236,-0.2457,0,0.2646,0,0,0,0,0,0,0.1314,0,0,0,0,0,0,0.258,0,-0.0432,0,0,-0.3062,0,0
"O_IntCur",-1.2475,0,3.6543,0,-1.5896,-0.8754,0.943,0,1.9744,-1.5842,0,0,0,2.6645,-1.9248,0,-1.1879,-1.3243,-0.5696,1.1214,0,-2.9973,-2.0782,0,0,0,1.21,1.374,0.2948,-0.3011,2.4055,0,0,-0.3914
"O_AesSens",0,0,0,0,0,0.4675,0,0,0,0,0,0,0,0,-0.5707,0,0,0.2283,0,0,0,0,0,0,0,0,0.5259,0,0,0,0.0078,0,0,0
"O_CrtvImag",0,0,0.6408,0,0,0,0,0,0.3549,0,0,0,1.24,0,0,0,-0.9876,0,-0.3926,0,0.1897,0,0,0,0,0,0.45,0,0.3575,-1.0537,0,0.4695,0,-0.1867
"angry",0.3507,0,0,0,0,0,0,0,0,0,0,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0.1239,0,0.1817,0.4617,-0.6166,0,0,0,-0.0824
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5784,0
