"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.4205,0,0,0,0,0.2646,0,0,0.1524,0.1315,0,0.0992,0,0,0,0.1085,0,0,0.1286,0.3033,0.1142,0.1262,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0.2083,0.1601,0,0,0,0.1187,0,0.1177,0,0,0.2245,0,0,0.1316,0,0,0,0.1392,0,0.1889,0,0,0
"E_EnerLev",0,0.1421,0,0.1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176,0,0,0,0,0,0,0,0.3816,0,0,0,0,0.6133,0
"A_Cmpn",0,0,0,0,0.1503,0,0,0,0,0,0,0,0.1593,0,0.1009,0,0,0,0,0,0.0963,0.2173,0.15,0.0968,0,0.1438,0,0,0.0989,0,0,0.1119,0.3987,0
"A_Rspct",0,0,0,0,0,0,0,0,0.0971,0,0,0,0,0,0,0,0,0,0,0,0,0.1171,0,0,0,0,0,0,0,0.083,0,0,0,0
"A_Trust",0,0,0,0.0686,0.1075,0,0.0554,0.0696,0.0985,0.0674,0.2023,0,0.0768,0.0947,0,0,0,0.0749,0.0718,0.0549,0,0,0.0984,0,0,0.0824,0.0557,0.1474,0.0734,0,0,0.0646,0.2615,0
"C_Org",0.1135,0,0,0.1247,0,0.1811,0,0,0.1715,0,0,0,0,0,0,0.6002,0,0,0,0,0,0,0,0.1187,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.6247,0,0,0.3448,0,0,0,0,0,0,0.4847,0,0,0,0.7294,0,0,0,0,0,0.3761,0,0,0.2997,0,0,0.7524,0.4098,0,0,0.2744,0,0
"C_Rspnbl",0.2861,0,0,0,0,0,0,0,0,0,0,0,0,0.1484,0,0,0,0,0,0,0,0,0,0,0,0.1452,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1615,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0.0778,0,0,0.0574,0,0,0,0,0,0,0.1344,0,0,0,0.0324,0,0.0659,0.0631,0,0,0,0,0.1115,0.0387,0,0,0,0,0
"N_EmoVol",0.0178,0.0353,0,0,0,0.0366,0,0.02,0.0214,0.1788,0.0848,0,0.0606,0.0323,0.0167,0.0745,0.0424,0,0.0606,0,0.0546,0.0407,0.0527,0,0.0138,0.0198,0.0434,0.0972,0.0785,0.0571,0,0,0.062,0.0246
"O_IntCur",0.1057,0.1233,0,0,0.1647,0,0.0853,0,0,0.0808,0,0,0,0.1743,0.0871,0,0.1444,0,0.1388,0,0,0.157,0.1141,0,0,0.1257,0.0825,0,0.1479,0.1261,0.1302,0,0,0
"O_AesSens",0,0,0,0.2593,0,0.4315,0,0.7136,0.4792,0.2597,0,0.5175,0,0,0,0.9029,0,0,0.4001,0,0,0.3338,0,0,0,0,0,0,0,0.4314,0.4703,0,0,0.283
"O_CrtvImag",0.0932,0,0,0,0.1469,0,0,0,0,0,0,0,0,0,0,0,0,0.1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0
"angry",0,0,0,0,0,0,0,0.161,0,0,0,0,0,0.2386,0.1189,0,0,0,0.124,0,0,0,0.1681,0,0,0,0,0,0,0.1297,0,0,0,0.1502
"sick",0,0,0,0,0,0,0.0643,0,0,0,0,0,0,0,0,0,0,0.0465,0,0.0312,0.0428,0,0,0,0,0,0.0399,0,0,0.0502,0,0,0.1678,0
