"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.4803,0.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3376,0.3358,0,0,0,0,0,-0.2161,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016,0,0,-0.1888,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,-0.2037,0,0,0,0.1307,-0.1784,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,-0.2425,0,0,0.2624,0,0,0,0,0,0,0,0
"A_Cmpn",0.2369,0,0,0,0,0,0,0,0,-0.1917,0,0,0,0,0,0,0,0,0,0,-0.183,0,0,0,0,0,0,0,0,0,0,0.1723,0,0
"A_Rspct",0,0,-0.3123,0,0,0,-0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074,0,0,0,0,0,0,0.2316,0,0,0,0,0
"A_Trust",0,0,0.2311,0,0.2932,0,0.5411,-0.2328,0,0,0,0,0.1242,0,0.2702,0,0,0,0,0,0,-0.2844,0.0797,0,0,0,0,0,0,0,0,0,0,0
"C_Org",-0.4618,0,0,0,0,0,0,0,0.6596,0,0,0,0.1876,0,0,0,0.3896,0,0.4112,0,0,0,0,-0.4098,0,0,0,0.3118,0,0,0,-0.5785,0,0
"C_Prdctv",0,0,0,0,0,0,0.3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,-0.2576
"C_Rspnbl",0.3711,0,0,-0.2351,0,0,0,0,0,0,0,-0.2996,0,0,0.6105,0,0,0,0,0,0,0,0,0.2627,0,0.0779,0,-0.4874,0,-0.1956,0,0,0,0
"N_Anxty",0,0,0,0,0.1805,0,0,0.1802,0,0,0,0.1991,0.1444,0,0,0,0.2863,0,0,0,0,0.3782,0,0,-0.234,0,-0.0533,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2413,-0.1531,0,0,0,0,0,0.187,0,0.4026,0,0,0,0,0,0
"N_EmoVol",0,0,-0.2431,0,0,0,0,0,0,0,0,0,0.5027,0,0,0,0.241,0,0,0,0,0,0,0,0,0,0,0,-0.1642,0,0,0,0.2893,0
"O_IntCur",0,0,-0.2664,0.2535,0,0,0,0,0,0,0,-0.6932,0,0,0,0,0,0,0,-0.6883,0,-0.2252,0,-0.5192,0.459,0,-0.3765,0,0,-0.0031,-0.3965,0.1305,0,0
"O_AesSens",0,0,-0.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1362,0,-0.2199,-0.5008
"O_CrtvImag",0,0.5664,0,0,0,-0.5888,0,0,-0.4467,0,0.2902,0,0,0,0,-0.3649,0,-0.2366,0.3968,0,0,0,0,0,0,0,0,0,0,0,0,0.1067,0,0
"angry",0,0,-0.289,0,0,-0.1646,-0.5801,0,0,0,0.2266,0,0,-0.191,0,0,0,0,0,0,-0.2132,0,-0.5441,0,0,0,-0.2092,0,0,0,0,0,-0.3767,0.1808
"sick",0,0.1189,0,0,0,-0.3747,0.5096,0,0,0,0,-0.2655,-0.3201,0,0,0,0,0,0,0,0,0.1416,0,-0.2896,0.2438,-0.2719,0,0,0,0,0,0.4529,0.5331,0
