"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,-0.1561,0.0028,0,0,0,0,0,0,0,0.5239,0,-0.2933,0,0,0.322,-0.3764,0,0,-0.381,-0.2897,0,-0.3571,-0.2682,0,0,0.5147,0,0,0.1309,0,-0.149
"E_Assert",0.1688,0,0,0,0,0.2266,0,0,-0.2695,0.4232,0,0.4733,0,0,0,0,0,0.2942,0.1075,0.0997,-0.6508,-0.4659,0,0,0,0,0.9068,0,0,0,0,0.5585,-0.258,-0.2328
"E_EnerLev",0,0,0,0,0,0,0,0.1745,0,0,0,0,0,0.2756,0,0,0.2193,0,0,-0.1921,0.1063,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,-0.0692,0,0,0,0.1788,0,0,0,0,0.222,0,0,0.2925,0,0,0,0,0,0,0,0,0,0.2297,0,0,0
"A_Rspct",0,0,0,-0.1954,0,0.3622,0,0.2191,0,0,0,0,0,0,0,0,0.2274,0,0.2029,0,0,-0.0521,0,0,-0.3146,0,0.3705,0.261,0,0,0,0,-0.491,0
"A_Trust",0,-0.6902,0,0.1269,0,0,0,0,-0.4791,0,0.1494,0,0,-0.1222,0,0,-0.3023,0,0.229,-0.1762,0,0,-0.3262,0,0.1987,0.2129,0,0,0,0,0,0,0,0
"C_Org",0,0.1585,0,0,0,0,0,0,0,0,-0.2135,0,0,0,0,0,0,-0.1933,0,0,0,0,0,0.2285,-0.268,-0.3122,0,0.2177,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,-0.2487,0,0,-0.2822,0,-0.114,0,0.2883,0,0,0.2938,0,0,0,0,0,0.1229,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,-0.0533,0,0,0,-0.4195,0,0,0.3548,0,0,0,-0.0372,-0.3254,-0.514,0,0.2506,0,0,0,0,0,0.2891,0.3153,0,0,0,0,0.2126,0.6333,0,0
"N_Anxty",0,0,4.1146,0,0,0,0,0,0,0,-23.4124,0,0,0,-0.5635,0,0,10.6538,0,0,0,0,8.0595,0,0,0,-2.2718,0,0,0,0,-2.4851,5.21,1.7099
"N_Depr",0.0686,0.4307,0,0,0.2637,-0.6168,-0.4955,-1.0404,-0.6189,1.8621,0,0,0.0885,0,0.727,-1.5958,0,1.3517,-0.1916,-0.1011,0.6698,-0.1899,0.2049,0,0.4992,-0.0902,0,0.7528,0.7388,-0.5839,0.2878,1.5669,0.5998,-1.695
"N_EmoVol",0,0,0,0,0,0,-0.2582,0,0,0,-0.2716,0,0,0,0,0,0.9809,0,0,0,0,0,0,0,0,0,0,0,0.1488,0,0,0,0,0
"O_IntCur",-0.3889,-0.2902,0,0,0,0,0,0,0.1994,0,-0.3998,0,0,0,0,-0.191,0,0,-0.3591,0,0,0,0,0,0,0.3221,0,0,0,0.0213,0,0,0.2634,-0.2311
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4742,-0.2024,0,-0.2787,-0.0292,0,0,0
"O_CrtvImag",0,0,0,0,0,-0.3344,0,0,0,0,0,0,0,0,0,0,0,0,0.1121,0,0,-0.2309,0,0,0,0,0,0,0,0,0,0.032,0,0
"angry",-0.2156,0,0,0,0,0.4699,0,0,0.5386,0,0,-1.3925,0,0,0,0.5688,0,0,0,-0.2841,0,0,0,0,0,0,0,0,0,1.1469,0,0,0,1.4698
"sick",0,0,-0.1066,0,0,0,-0.2822,-0.4672,0.25,-0.4375,0,0,0,0,0.2813,0,0,0,0,0,0.3644,0,0,0,0,0,0,0,0,0,0,0,0.1943,0
