"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.1079,0.1051,0,0,0.2146,0.1161,0,0.1426,0,0,0,0.1019,0,0,0,0,0,0,0.1055,0,0,0.2195,0,0,0,0,0,0
"E_Assert",0,0,0,0.1084,0,0,0,0,0,0,0,0,0.1295,0,0.0777,0,0,0,0.1166,0,0.0982,0.1212,0,0,0,0,0.0886,0,0,0.114,0,0,0.1573,0
"E_EnerLev",0,0,0,0,0,0,0,1.7264,0,0.8102,0,0.6595,0,0,0,0,0,0,0,0.6615,0,0,1.0742,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.0768,0.1038,0,0,0.148,0,0.0846,0,0,0,0,0,0.1286,0.1028,0,0.19,0,0.0609,0.1263,0,0.1251,0,0.1693,0.0752,0,0.0794,0,0.1402,0,0,0,0,0,0
"A_Rspct",0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976,0.1049,0,0,0,0,0,0,0,0,0,0,0,0.0596
"A_Trust",0,0,0,0.0692,0,0,0,0,0,0,0,0,0,0,0,0,0.0466,0,0,0,0,0,0.1298,0,0,0,0.0678,0,0,0.0761,0.0624,0,0,0
"C_Org",0,0,0,0,0.2228,0,0,0,0,0,0.2568,0,0,0,0,0,0.13,0,0,0,0.2232,0,0,0.1305,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.205,0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2536,0,0.2185,0,0,0,0.1185,0.1904,0.2691,0.2435,0,0,0,0,0,0.1182
"C_Rspnbl",0,0,0,0,0,0,0.0696,0,0,0.1856,0.1406,0.1015,0,0.1592,0.1006,0,0,0,0,0,0,0,0.2053,0,0,0.1186,0.1529,0.1568,0,0,0,0,0.2568,0
"N_Anxty",0.7007,0.6944,0,0.7036,1.2384,1.302,0,0,0.6173,0,0,1.2642,0,0,0,0,0.5987,0,0,0,0.9288,0,0,0,0.3796,0,0.406,0,0,0,0.6234,0,0,1.1476
"N_Depr",0.058,0.0673,0,0,0,0.0944,0,0,0,0,0,0,0,0.0679,0,0,0,0.0498,0,0,0.0768,0,0,0.051,0,0,0,0.1092,0,0,0,0.0762,0,0.0484
"N_EmoVol",0,0,0,0,0,0,0,0,2.0664,4.4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738,0,0.874,0,0,0,2.0185,1.1035
"O_IntCur",0,0.1847,0,0,0.1222,0,0.0746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0,0,0
"O_AesSens",0,0.0029,0.0027,0.003,0,0.004,0.0023,0.0024,0,0.0046,0,0,0,0,0.0032,0.0104,0.0033,0,0.0046,0,0.0025,0,0,0.0025,0.0016,0.0043,0.0061,0,0.0027,0,0.0028,0.004,0.0064,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.2032,0,0,0,0.2071,0,0,0.1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1696,0,0
"angry",0,0,0.1602,0.2073,0,0,0,0,0,0.2118,0,0,0.1913,0,0,0.5023,0,0,0,0.1776,0,0.3217,0,0,0,0,0,0,0,0,0,0,0,0.1261
"sick",0,0,0,0,0,0,0,0,0,0.0638,0.0673,0.0417,0,0.0623,0.053,0,0.0428,0,0.0607,0.0486,0,0,0,0,0,0,0,0,0,0.0582,0,0,0.1097,0
