"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.2367,0,0,0,0,0,0,0.1617,0,0,0,0,0,0.1207,0.1042,0,0,0,0,0,0,0,0,0,0,0.1711,0,0,0,0.1941
"E_Assert",0,0,0,0,0,0,0,0,0.369,0.1501,0,0,0,0,0.2365,0,0,0.1336,0.1296,0.1629,0,0,0.2126,0.1882,0.2585,0,0.1683,0,0,0,0,0,0,0
"E_EnerLev",63.7977,57.1524,0,165.7872,101.6189,0,557.7213,108.6698,0,247.7783,1162.7108,298.2196,0,120.0504,0,1720.2493,638.4141,0,739.1223,1051.86,1212.2034,1219.4093,0,0,0,0,133.63,900.1183,264.4286,471.5788,192.7096,415.3164,1373.6259,164.3582
"A_Cmpn",0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0,0.0565,0,0,0.1314,0,0,0,0,0,0,0,0,0,0.0655,0.0804,0,0
"A_Rspct",0,0,0.1293,0,0,0,0,0,0,0,0,0.0814,0,0,0,0,0,0,0,0,0,0.1099,0,0,0,0,0.0922,0,0.0691,0.1226,0,0,0,0.0936
"A_Trust",0,0,0.1838,0,0,0,0,0,0,0.2721,0,0,0,0,0,0,0,0,0,0,0,0.2164,0.1719,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0.1265,0.1941,0.2914,0,0,0,0.253,0.4589,0,0.472,0,0,0,0.2586,0,0,0,0,0,0,0,0,0.1839,0,0,0,0,0,0,0.1684,0,0.5677,0.2117
"C_Prdctv",0,0,0.0771,0,0,0.1007,0,0,0.109,0.0764,0,0,0.1006,0,0,0.1251,0,0,0,0,0,0,0,0.0763,0.1214,0,0,0.1662,0.0593,0,0.0671,0,0,0
"C_Rspnbl",0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0
"N_Anxty",0.1385,0,0,0,0.3548,0.6509,0,0.3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2583,0,0,0,0,0.1981,0,0,0.3396,0,0.2594,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.0798,0.1542,0,0.106,0.1786,0.1471,0,0,0,0.128,0,0.1313,0,0,0.1326,0,0.3445,0,0.1079,0,0,0,0.0981
"N_EmoVol",0.1487,0.1523,0,0,0,0,0,0,0.2842,0,0,0,0.4273,0,0,0.3422,0,0.1963,0,0.2217,0,0,0,0,0,0,0,0,0.1654,0,0.1769,0,0,0
"O_IntCur",NA,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0
"O_AesSens",0,0.0627,0,0.1181,0,0,0,0.1269,0.1461,0.0996,0,0,0.1434,0,0.1424,0,0,0,0,0.1027,0.1301,0.1282,0,0,0.1653,0,0,0,0.0836,0,0.093,0,0.2747,0.1166
"O_CrtvImag",0,0,0.117,0,0.134,0,0.1619,0.1391,0,0,0,0,0.1806,0.1104,0,0,0,0,0,0,0.1708,0,0,0,0,0,0,0,0,0,0,0.1274,0.2688,0.1287
"angry",0.0803,0.054,0.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829,0,0,0.0938,0,0.1175,0,0,0.2236,0.0552,0,0,0,0,0.1228
"sick",0,0,0,0,0,0,0,0,0.2572,0,0.6039,0,0,0,0,0,0.175,0,0,0,0,0.1875,0,0,0,0,0,0.4322,0,0,0,0,0.2923,0
