"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,-0.6763,0,0,0,-0.3796,-0.6753,-1.2162,0,0,0.5947,0,-0.1954,0,0,0.2052,0,0,0,0.2242,0,0,0,0,0,-0.6097,0,0,0,-0.9726,0,0.6596
"E_Assert",0,0,0.7504,-0.1903,0,0,0.2,0,0,0,0,0,0.3665,0,0,0,0,0,-0.2625,0,0,0,0,0,0,-0.6515,-0.2624,0,0.3227,0.6456,0,0.1397,0,0
"E_EnerLev",1.8872,-1.9228,0,0,-0.1682,0,0,0,0,0,0,0,0,0,0,0,0,0.5583,0.7196,-1.4207,-0.9423,0,0.5731,0,0,0,0.7457,0,0,0.9065,0,1.0616,0,0
"A_Cmpn",0,-0.3832,-0.2051,0,-0.7081,0,0,0,0,0,0,0.2924,0,0.3179,2.0296,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0.7303,0,0,0,0
"A_Rspct",-0.3015,0.2096,0,0.7504,0,0.1602,0,0,0,-0.0264,0,0,0,0.1238,0,0,0,0,0,0,0,0.1321,0,0,0,0.2098,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,-0.2654,0,-0.3915,0,0,0,-0.2695,0,0.319,0,0,0,0.0057,0,0,0,0,0,0,0,0,0,0.0985,0
"C_Org",0,0,0,0,0,0,0,0,0,0.3458,0,0,0,0,0,0,0,0,0.1913,0,0,0,-0.3224,-0.0624,0,0,0,0,0,0,0.3429,0.3716,0,0
"C_Prdctv",0,0,0.5123,0,0.2726,0,0.3788,0,0,0,-0.1614,0,0.3099,0,-0.1982,0,0.3641,0,0,0,0,0,0,0,0.2604,-0.5003,0,0.3151,0,0,0,-0.1189,0,0.1791
"C_Rspnbl",0,0.3072,0,0,0,0,0,0.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2832,-0.2976,0.5079,0,0,0,0,0,0,0,0.273
"N_Anxty",0.1818,0,1.0619,0.6986,-0.3622,0,-0.1673,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0.4045,0,-0.1939,0,0,-0.5201,0,0,0,0,0,0,0.368
"N_Depr",0,0.5294,0,0,0,0,0,0,-0.1342,-0.1242,0,0,0,0,-0.5054,0.1843,0.1378,0,0,0,-0.1567,0,0,0.2103,0,0,0,0.087,0,-0.2044,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.3375,0,-0.3105,0,0,0,0,0,0,0,0.3013,0,0,0,0,-0.2328,0,0,0,0,0,0,0,0.167,-0.2562,0,0,-0.3508,0
"O_IntCur",0,0,0,0,0,0,0,-0.0655,0.0353,0,-0.1384,0,0,0,0,0,0,0,0.5764,-0.2093,-0.1716,0,0,0.2016,-0.1666,0,0,0,0,-0.2222,0,0,0,0
"O_AesSens",0,-0.0561,0,0,0,0,0,0,0,0,-0.0615,0,0,0,0,0,-0.4741,0,0,0.1812,0,0,0,0,0,0,0,-0.4258,0,-0.3585,-0.0108,0,0.154,0.3959
"O_CrtvImag",1.1787,0.4103,0,-2.2095,-1.8584,0.859,2.1293,0,1.3469,-0.6256,1.0607,0,-0.4306,1.3901,0,-0.8031,0,0.8631,-1.6046,0,0.9964,1.3903,0,0.5686,0,0,2.5382,0,1.4148,0,-1.7563,-1.2822,0,-4.7679
"angry",0,0,0,0,0,0,0,0,0,0.2201,0,0.2548,0,0,0,0,0,0,0,0,0,0,0.3265,0,0,0,0,0,0,0,0,-0.1136,0,0.2023
"sick",-0.3451,0,0,0,0.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1652,0,0,0,0,0,0,0.3202,0,0.4947,0
