"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1068,0,0,0,0,0,0.1368,0.4673,0.0687,0,-0.1317,0,0,0,0,0,0,0,-0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0.2744,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1504,0.1107,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0.1265,0
"A_Cmpn",0,0,0,0,0,0.0952,0,0,0,0,0,0,0,0,-0.1243,0.1022,0,0,0,0,0.0228,0,-0.1485,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.0833,0,-0.1699,0,-0.1597,0,0,0,0,-0.4875,0,0,0,0,-0.0319,0,-0.1531,0,0,-0.1567,0,0,0,0,0,0,0
"A_Trust",0,-0.1134,0,0,0.1591,0,0,-0.1084,0.2336,0,0,0,0,0,0,0,0,0,0,0,-0.1581,0,0.117,0,0,0.0823,0,0,0,-0.0945,-0.302,0.1924,0,-0.1377
"C_Org",0.1835,0,0,-0.1267,0,0,0,0,0.2091,0,0,0,-1.0205,-0.1976,0,0,0,0,0,0,0,0,0,-0.0586,0,0,0,0,0,0,0.3119,0,0,0
"C_Prdctv",0,-0.3963,0,0,0,0,0.2145,0,0,0,-0.204,0,-0.1405,0,0,0.1224,0,0,0,0,0,0.1055,0,0,0.2296,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-1.2031,1.4273,0,0,0,0,-1.188,-0.2374,0,-0.2671,-0.291,0,0.3752,0,0,0,-0.1311,0,0,0,0.2348,0,0,0,0
"N_Anxty",0.0778,0,0,0,0,0,0,0,0.4149,0,0,-0.1157,0,0,0.4647,0,0,0,0,-0.2149,0,0.206,-0.2252,0,-0.2515,0,0.2031,0,0.1777,0,0,0,0,0
"N_Depr",0,0,0.1096,0.1272,0,-0.344,0,0,-1.0057,-0.2618,0,0.1364,0,0,0.193,0,0,0,0,0,0,-0.2689,0,-0.4122,0,0,0,-0.1731,0.297,0,0,0,0,0.154
"N_EmoVol",-0.1051,0,-0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665,0,0,-0.0925,0,0.1074,0,0,0,0,0,0,-0.0403,-0.1236,0.2083,0,0,0
"O_IntCur",0,0,0.4783,0,0.1814,0,0.8165,0,0,0,0.6705,0,0,0,0,0.4493,0.1109,0,0,-0.1631,-0.2434,0,0,0,0,0,0,0,-0.3775,0.0483,0.4559,0,0,0
"O_AesSens",0,0.1725,0,0.1225,0.0774,0,0,-0.3008,0.1986,0,0,0,0,0,-0.3448,0,0,0.0867,-0.0968,0,0,0,0,-0.2529,0,0,0,0.1305,0,-0.2003,0.4231,0,0,0
"O_CrtvImag",0,0.0784,0,0.3173,0,0,0,0,0,-0.3795,0,0,0,0.6133,0,0,0,0,0,0,0,0.2556,0,0,0,0,0,0,0,0.1375,0,-0.084,0,0.1779
"angry",-0.1052,0,0,0,0.4677,0,0,0,0,0.1841,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0.2182,0.1365,0,0,0,0,0.3144
"sick",0,0,0,-0.1553,0,-0.0955,0.3988,0,0.3126,0.3903,-0.4509,0,-0.3872,0,0,0,0,0,0,0,0,0,0,0,0,0.2184,0.3805,-0.1747,0,-0.1659,0,0,0.3343,0
