"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0.2321,0,0,0,0,0,0,0,0.1289,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1287,0,0.085,0,0,0,0,0.1222,0.1556,0.3523,0,0,0,0,0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0.0972,0,0,0,0.258,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2978,0,0,0.2013,0,0,0,0,0,0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307
"A_Cmpn",0,0,0.1198,0,0.1358,0,0.2538,0,0.2299,0,0,0,0,0,0,0,0.3079,0,0,0.1478,0.1236,0,0,0,0,0,0,0.1602,0,0,0,0,0,0
"A_Rspct",0,0.0944,0,0,0,0,0.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0,0,0.2489,0,0,0,0,0,0,0
"A_Trust",0.0591,0.061,0,0.0504,0.0589,0,0,0.0598,0,0.1185,0,0,0,0.0523,0.0746,0,0.1187,0,0,0.0548,0,0,0.0994,0.0865,0.0747,0,0,0.0543,0.0446,0,0,0,0,0
"C_Org",0.0838,0.0759,0,0.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252,0,0,0,0,0,0.1275,0,0,0,0
"C_Prdctv",0.1372,0,0,0,0.1496,0,0,0,0,0,0,0,0.4088,0.1318,0,0,0,0,0,0,0.1032,0,0.2045,0,0.1467,0,0.344,0,0,0,0,0,0,0.3327
"C_Rspnbl",0.077,0,0,0,0,0,0.0874,0,0,0,0,0,0,0,0,0,0,0.0983,0,0,0.0595,0.0703,0,0,0.0889,0.1342,0.2204,0,0,0,0,0,0,0
"N_Anxty",0,0.0535,0,0,0,0,0,0,0,0,0,0.0417,0.0667,0,0.0656,0,0,0,0,0.041,0.0325,0,0,0,0,0,0.1179,0,0,0.0491,0,0,0,0.1105
"N_Depr",0,0,0.1684,0,0,0,0.1261,0,0,0,0,0,0,0,0,0,0,0.1414,0,0,0,0,0,0,0,0,0,0.1081,0,0,0,0,0,0
"N_EmoVol",0,0.1293,0,0,0,0,0,0.1614,0.1857,0,0.1036,0,0.1854,0,0,0,0.2711,0.1424,0,0.124,0.1171,0,0,0,0,0,0,0,0.0995,0,0.1549,0,0,0.2915
"O_IntCur",0,0,0,0,0,0.1129,0,0.1653,0.122,0.2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1392,0,0,0,0,0,0.1184,0,0,0,0
"O_AesSens",0,0,0.0687,0,0.0676,0,0,0.0773,0,0.1558,0,0,0,0,0.1344,0,0,0,0.0673,0,0,0,0.0865,0,0,0.0873,0,0,0,0,0.0975,0,0.2002,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742,0,0.0538,0,0,0,0,0,0,0,0,0,0,0,0.1565,0.1172,0
"angry",0,0,0,0,0,0,0,0,0.0888,0,0,0,0,0.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501
"sick",0,0.0436,0,0,0,0,0.0506,0.0554,0.0632,0,0,0,0.0631,0,0,0,0,0.0694,0,0,0,0,0,0,0,0.0892,0,0,0,0,0,0,0.0894,0
