"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.4201,0,0,0.3335,0,0,0,0,0,0,0,0,0,0,0,0,0.1441,0,0,0,0,0,0,0,0.3097,0,0,0,0,0.2088,0,0,0
"E_Assert",0,0,0,0,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1306,0,0,0,0,0,0,0,0,0,0,0,0,0.0766,0.265,0
"E_EnerLev",0.1522,0.1858,0,0.2496,0,0.1497,0.2254,0,0.3253,0,0.1166,0,0,0.2044,0.1152,0.7166,0.1692,0.2189,0.271,0.0718,0,0.1665,0.0901,0.1559,0.1133,0.2553,0.1306,0.1188,0.1251,0,0.2036,0.2271,0.7016,0
"A_Cmpn",0.0643,0.1021,0,0,0.0716,0,0,0,0,0,0,0,0.051,0.1036,0.0657,0.2534,0.0831,0.0748,0.0893,0.05,0.083,0,0.0457,0,0.0509,0,0,0.0483,0.0547,0,0.1012,0,0.4189,0.0483
"A_Rspct",0.1786,0.2484,0,0,0,0,0,0,0,0.1303,0,0,0,0,0,0,0,0,0.1904,0,0,0.1204,0,0.1642,0.0757,0,0,0,0,0,0,0,0.3731,0
"A_Trust",0,0.2062,0,0.2944,0,0,0.2968,0,0,0.1148,0,0,0,0,0.2389,0,0.1999,0.1921,0,0.1271,0.2633,0.1433,0.1056,0.2165,0.1297,0,0.1741,0.14,0.1247,0,0,0,0,0.1415
"C_Org",0.0734,0,0,0,0,0,0,0,0,0,0,0,0.0461,0,0,0.3169,0.0705,0.0739,0,0,0,0,0.0637,0.1178,0,0,0.0609,0.069,0.06,0,0,0,0,0.0635
"C_Prdctv",0,0,0.1,0,0,0,0,0,0.2981,0,0.1464,0.1615,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0.308,0,0,0,0,0,0,0.468,0.1281
"C_Rspnbl",0,0,0,0.0862,0,0,0.0678,0,0,0.0397,0,0,0,0,0.0574,0,0.0476,0.0551,0.0894,0,0,0.0582,0,0,0,0.0968,0,0,0,0,0,0,0,0.0419
"N_Anxty",0.2133,0,0,0,0.2187,0,0,0,0,0,0,0,0,0,0.148,0,0,0.1519,0.2175,0.1268,0,0,0.1183,0,0.1324,0,0.1184,0,0.1104,0.1174,0.2027,0,0,0.1169
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.0982,0,0,0.0976,0,0,0.1095,0,0,0,0,0,0.1367,0,0,0,0.1105,0,0.0703,0,0,0,0
"N_EmoVol",0,0.2359,0.1385,0.2831,0.1469,0,0,0.1683,0,0,0.1513,0,0.1621,0,0,0.5866,0.1403,0,0.2725,0,0,0.1733,0.1247,0,0.1489,0.4306,0.1392,0.1528,0.1166,0,0.262,0.1521,0,0.1093
"O_IntCur",0.2106,0.3164,0,0,0,0,0,0.1519,0,0,0,0.2259,0,0,0,0,0,0.1952,0.3464,0.1475,0.3082,0,0,0,0,0.4108,0,0,0,0.14,0,0,0,0.1667
"O_AesSens",0,0.111,0,0,0,0,0,0.0529,0.1541,0,0,0,0,0,0.0746,0,0.0845,0.0762,0,0.0453,0.1142,0,0,0,0,0.1436,0.0558,0,0,0.0536,0.1081,0,0.3354,0
"O_CrtvImag",0,0,0.0964,0,0.1455,0.1373,0,0,0.4062,0,0,0,0,0,0,0,0.1488,0,0.2668,0,0,0,0,0.1648,0,0,0,0,0,0,0,0.1735,0.5934,0
"angry",0,0,0.1196,0,0,0.2255,0.2608,0,0,0,0.161,0.1301,0.1313,0.3372,0.203,0,0,0,0,0,0.266,0,0,0.2677,0.132,0.3933,0.1773,0,0,0.1422,0,0.2128,0,0.1655
"sick",0,0,0.1875,0,0,0,0.1449,0,0,0,0,0,0,0,0,0,0,0,0.1659,0,0,0,0,0,0.0654,0,0,0,0,0,0,0,0.2987,0
