"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.3193,0,0,0,0,0,0.0959,0,0.0767,0,0,0,0,0.1191,0,0,0.1475,0,0,0,0,0,0.0851,0,0,0.0932,0,0.1095,0.1545,0
"E_Assert",0,0,0,0,0,0,0,0,0.1768,0,0,0,0,0.1033,0,0.1654,0,0.158,0.148,0,0,0,0,0,0,0,0.1173,0.133,0,0,0.0814,0.1292,0,0
"E_EnerLev",0.2312,0,0,0,0.5156,0,0.2373,0.3457,0.2427,0,0,0.2332,0,0,0,0,0,0,0,0.1887,0,0,0,0,0.2199,0,0,0,0,0,0,0.209,0,0
"A_Cmpn",0,0.0881,0,0,0,0,0,0,0.0898,0,0,0,0,0,0.0889,0,0,0,0,0.0712,0.1265,0,0,0,0.0869,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.0807,0,0.118,0,0,0,0,0,0.1222,0,0,0,0,0.098,0.174,0.058,0.0965,0.0774,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.133,0,0,0,0,0.1651,0.1846,0,0,0,0,0.1023,0,0,0,0,0,0.1287,0,0,0.1262,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.0834,0,0,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0.1254,0.0954,0,0,0,0,0,0.0605,0,0,0.1599
"C_Prdctv",0,0,0.4836,0.3448,0,0,0.321,0,0,0,0.2374,0,0,0,0.3003,0.5749,0,0,0,0,0.4035,0,0,0.4838,0.2872,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1992,0,0,0,0,0.1816,0,0,0.1134,0,0.2147,0,0,0,0.2393,0,0,0,0,0,0,0,0.1816,0,0.1417,0,0,0,0,0,0,0,0
"N_Anxty",0.3362,0,0,0,0.5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671,0,0,0,0,0,0,0.2964
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1744,0,0.1507,0,0,0,0,0,0,0,0,0.1105,0.1454,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.2368,0,0,0,0.1853,0,0,0,0,0,0,0,0,0,0,0.0969,0,0.2526,0.0987,0,0,0,0,0.1185,0.1292,0,0,0,0.1858,0
"O_IntCur",0,0,0,0,0,0,0,0.1173,0,0,0,0,0,0,0.1159,0,0,0,0,0.1001,0,0.2759,0,0.1533,0,0,0,0,0,0.1075,0.0809,0,0,0.2063
"O_AesSens",0.0467,0.0345,0.0319,0.028,0.0362,0.0457,0.11,0.0193,0.0644,0.0251,0.034,0.0389,0.0423,0,0.0188,0.1912,0.032,0.0229,0.0636,0.0165,0.052,0,0.0622,0.0401,0.087,0.0506,0.0538,0.0609,0.0458,0.0097,0.0247,0,0.0947,0.0297
"O_CrtvImag",0,0,0,0,0,0,0,0.1236,0,0,0,0,0,0,0,0,0.2893,0,0,0,0,0,0,0,0,0,0,0.1303,0.1413,0.1196,0,0.1353,0,0
"angry",0,0.1328,0,0,0,0.0834,0,0,0.1036,0.0802,0.0883,0,0,0,0.1546,0,0,0,0,0.0787,0.1469,0,0,0,0.0902,0,0.0927,0,0,0,0,0,0,0.1473
"sick",0.0505,0.0537,0.0384,0,0.0997,0,0.0584,0,0.052,0,0.043,0.0479,0.0489,0.0463,0.0692,0,0.0792,0,0.0655,0,0,0.1108,0.0461,0.0671,0.0485,0.0548,0.053,0.0553,0,0,0.0452,0,0.0984,0
