"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.3399,0,0.3273,0.7545,0,-0.9989,0,0,0,0,0,0.1619,0,0,-0.5398,0.3174,0,0,0,0,0,0,0,0.4553,0.7647,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,-0.4157,0,0,0.1979,0,0,0,-0.4032,0,-0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5423,0
"E_EnerLev",-0.3192,0.2331,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0.1365,0,-0.557,0,0,0,0,0,0,0,0,-0.2674,0,0,0,0.4191,0.2505
"A_Cmpn",0,0,0,0,0,0,-0.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0,0,-0.3112,0,0,0,-0.2953,0,0,-0.2562,0,0.5037,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,-0.1714,0,0,0,0,0,0,0.4305,0,0.271,0,0,0,0,0,0,0,0,0,0
"A_Trust",-1.6499,0,0,1.9548,0,0,0,0,0,0.6358,0,0,-1.2379,-0.991,0,1.1144,0,0,0,0,0,0,-0.8875,0.997,0,0,0,0,0,0,-0.0117,-1.5159,0,0
"C_Org",0,0,0,0,0,0,0,0,0.9089,-0.3891,-0.104,0.5793,0,0,0,0,0,0,0,0,0,0,0,0.1912,0,0,0.1902,0,0,0,0,0,0,0
"C_Prdctv",0,0,-0.459,0,0,-1.0406,-0.6055,0,0,0,-1.5088,0,-0.0545,0,0,0,0,0,-0.1019,0,0,0.2506,0,-0.8364,0.8012,0.6303,0,0,-0.326,-1.0127,0,0,0.4873,0
"C_Rspnbl",0,0.3795,0,0,0,0.5571,-0.7801,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,0.7761,0,0,0.3137,0,0,-0.1153,0,-1.2303,0.3832,0,0
"N_Anxty",-0.7202,0,0,0,0,0,-0.482,0,0,0,0,-0.5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092,0,0,0,0,0,0,0
"N_Depr",-1.1724,0,0.0051,0.1671,0,0.522,0,0,0,-0.6989,0,0.5115,0,-0.7487,0,0.4833,0,-0.4035,0,0.3069,0,-0.3578,0,0,0,-0.239,0,0.4036,0,0,0,-0.5191,0,-1.0578
"N_EmoVol",0.8258,0,0.5029,-0.2648,0,0.7191,0,0.5232,0.405,0.978,0.5175,0,0,-0.1662,0.3077,0,0.3649,-0.3506,0.6529,0,0,0,0,0,-0.4766,0,0.2509,-0.6986,1.407,-0.3035,0,-0.0241,0,0
"O_IntCur",0,0,0,0,0,0,0,0,-0.091,0,0,0,0,0.2802,0,0,0,0,0,0,0,0,0,0,0,0,0.5075,0,0,-0.3295,0.2621,0,0,0
"O_AesSens",0,-0.1444,0,0,0,0,0,0,0,-0.5014,0,0,0,0,-0.2382,0.5727,0.2388,0.5311,0,0,0,-0.596,-0.3452,0,0,0,0.2738,0.158,0,0,-0.1234,-0.3755,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1848,0,0,0,0,0,0,0,0.2815,-0.2348,0.2004
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4257,0.0455
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2539,0,0,0,-0.7018,0.18,0.4684,-0.6598,0,-0.1475,0,0,0,-0.247,0
