"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.1693,0,0.2326,0,0,0,0.1181,0,0,0,0,0,0.1622,0,0,0.1035,0,0,0.206,0,0,0,0,0.1213,0,0,0,0,0.118,0,0,0.263
"E_Assert",0,0,0,0.189,0,0,0,0,0,0,0.1415,0,0,0,0,0.2247,0,0,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1404,0.1445,0.0809,0,0.1172,0,0.0865,0,0,0,0,0.1146,0,0,0,0,0.1162,0,0,0.0747,0,0,0,0,0.0929,0,0,0.0854,0,0,0
"A_Cmpn",0,0,0,0,0.1166,0,0,0,0,0,0,0,0,0,0.0815,0,0.136,0,0,0,0.1114,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0.0969,0,0,0,0,0,0,0,0,0,0,0.0565,0,0,0.1675,0,0.0599,0,0,0.1045,0,0,0,0,0,0,0,0.0744,0,0,0,0.1215
"A_Trust",0,0,0.1035,0,0,0,0.123,0,0,0,0.1088,0,0.0781,0,0.0889,0,0,0,0,0.1138,0.1081,0.132,0.0779,0,0,0.0722,0,0,0,0.0799,0.0789,0.0852,0,0
"C_Org",0,0,0,0,0,0.1072,0,0.1955,0,0,0,0,0,0,0,0,0,0,0,0.1399,0,0,0,0.1095,0,0,0.1032,0,0,0.0952,0,0,0,0.2287
"C_Prdctv",0,0,0.1033,0,0,0,0.135,0,0,0,0,0,0,0.074,0.0849,0,0,0.0691,0,0.1065,0,0.1455,0,0,0.0974,0,0,0,0,0,0,0,0,0.1711
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1684,0.1155,0,0,0.1132,0,0,0,0,0.2346
"N_Anxty",0.0814,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0,0,0.168,0,0.1389,0,0,0.0954,0.1384,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.0931,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251,0,0,0,0.1208,0,0,0,0,0,0
"N_EmoVol",0.072,0.073,0.0987,0,0,0,0,0.111,0.072,0.0873,0.1056,0,0.0701,0,0,0,0,0,0,0.1171,0,0,0,0,0,0,0.0763,0,0.0818,0,0,0.0943,0,0
"O_IntCur",0.0301,0,0.1714,0,0.0927,0.0393,0.0538,0,0.0737,0.0448,0,0,0,0.0933,0.0942,0,0.1493,0.0389,0.0349,0.0401,0,0.1698,0.0555,0,0,0,0.0474,0.0624,0.0332,0.0525,0.0705,0,0,0.0344
"O_AesSens",0,0,0,0,0,0.1397,0,0,0,0,0,0,0,0,0.1954,0,0,0.1071,0,0,0,0,0,0,0,0,0.1487,0,0,0,0.1343,0,0,0
"O_CrtvImag",0,0,0.1227,0,0,0,0,0,0.0794,0,0,0,0.1373,0,0,0,0.2978,0,0.0936,0,0.146,0,0,0,0,0,0.0925,0,0.1193,0.1732,0,0.1287,0,0.1831
"angry",0.0436,0,0,0,0,0,0,0,0,0,0,0,0.0558,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0,0.0545,0.0421,0.0492,0,0,0,0.0861
"sick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,0
