"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.1485,0,0,0.1858,0,0.1913,0,0,0.2151,0.2242,0.1114,0,0.1564,0,0,0,0.1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1011,0,0.1159,0,0.0514,0,0,0,0.2137,0,0,0.079,0.1068,0.0879,0,0.1015,0,0.1201,0,0.1323,0,0,0.089,0,0.054,0,0
"A_Cmpn",0,0.0733,0,0,0,0,0,0,0.0973,0,0,0,0.1073,0.0754,0,0,0,0,0,0,0.1006,0,0,0.1138,0,0,0,0,0,0,0,0,0,0.0718
"A_Rspct",0,0.0714,0,0,0,0,0.0918,0,0.0901,0,0,0,0,0,0,0,0,0,0,0,0,0.1152,0,0,0,0.0988,0,0,0,0,0,0,0,0
"A_Trust",0.0584,0,0,0,0.1136,0,0.1032,0.112,0,0,0,0,0,0,0.0682,0,0,0,0,0,0,0,0.1012,0,0,0,0,0.1032,0,0,0,0,0,0
"C_Org",0,0,0,0.1235,0,0,0,0,0,0,0,0,0.2411,0.0998,0,0,0,0.0719,0.121,0,0.127,0,0,0.1487,0,0,0.1633,0,0,0.1343,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0,0,0,0.0598,0.0965,0,0,0.1956,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0.1,0,0.1008,0,0,0.1801,0,0,0,0,0,0,0,0,0,0.1067,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.1037,0,0,0,0,0,0,0,0,0.0693,0,0,0,0,0,0,0,0,0,0.1274,0,0,0.1019,0,0,0,0
"N_Depr",0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0,0,0,0.131,0,0.1066,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0.1768,0,0,0,0.138,0,0,0,0,0.1868,0,0,0,0.1938,0,0,0.1283,0,0,0,0.3704,0
"O_IntCur",0.0819,0,0,0,0,0,0.2944,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0.1234,0,0,0,0,0,0,0.143,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.1819,0,0,0,0,0,0,0.0925,0.4815,0,0,0,0,0,0,0,0,0,0,0,0.1502,0,0.1703,0.1362,0,0,0
"O_CrtvImag",0,0,0,0,0.1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,0,0,0.1158,0,0,0.1234,0,0
"angry",0.0107,0.0179,0.0255,0.0236,0,0.0155,0.0222,0,0.0241,0.026,0.0218,0.0148,0.0181,0.0172,0.0153,0,0,0,0.0142,0,0,0.0194,0.0231,0,0.0295,0,0,0.0227,0.0154,0.0202,0.0274,0,0.0567,0.018
"sick",0,0,0.081,0,0,0,0,0.0823,0,0,0.0696,0,0,0.0857,0,0,0,0,0,0,0.0734,0,0,0,0,0,0,0.0676,0,0,0,0,0.1736,0
