"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0.1538,0,0,0,0,0,0,0,0,0,0,0.3474,0,0.0937,0,0,0,0.1891,0,0,0,0,0.236,0,0.1988,0.1515,0,0,0,0
"E_Assert",0.0729,0,0.1615,0.228,0,0,0,0,0.1652,0,0,0,0,0,0,0,0,0,0.099,0.157,0,0.1616,0,0,0,0,0,0.3318,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1799,0.1446,0,0.2223,0,0.1128,0,0,0,0,0,0.1554,0.4623,0,0,0,0.135,0,0,0.1378,0,0.1548,0,0,0,0.2318,0.1288,0,0.2709,0,0
"A_Cmpn",0,0.0866,0,0,0.1265,0,0,0.2495,0.1057,0.2416,0.2321,0.1587,0,0,0,0,0,0.0834,0,0,0.1397,0,0.1368,0,0.1645,0,0,0,0.2157,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0.1055,0,0,0,0,0,0.0749,0,0,0,0,0,0,0,0,0.1031,0,0,0,0,0,0.1877,0.1403,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.1312,0,0,0.1219,0.0725,0,0,0,0,0,0,0.0953,0,0,0.091,0,0,0,0,0,0.1273,0.0941,0,0,0,0
"C_Org",0,0,0,0,0,0.0818,0,0.0823,0,0,0,0,0,0,0,0.2242,0,0,0,0,0,0,0,0.1115,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.2004,0.4246,0.6875,0,0,0.305,0,0,0,0,0,0.1973,0,0.301,0,0,0,0,0,0,0,0,0,0.2392,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.3238,0,1.2316,0,0,0,0,0,0,0,0,0.2047,0,0,0,0.3133,0,0,0.2077,0,0,0,0,0,0,0,0
"N_Anxty",0,0.1048,0,0,0,0.2808,0,0,0.27,0,0.4555,0.2517,0,0,0,0,0,0,0,0,0,0.1763,0,0,0,0,0.2135,0,0.1747,0,0,0.1649,0,0
"N_Depr",0,0,0,0,0,0.0572,0.0497,0,0.066,0,0,0,0.0374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212,0,0,0,0,0,0
"N_EmoVol",0,0,0.0683,0,0,0,0,0,0.0814,0,0,0,0,0.0533,0.1045,0,0.0514,0,0,0,0.0712,0,0,0,0,0,0.1221,0,0.0855,0,0.062,0,0,0
"O_IntCur",0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662,0,0.1141,0,0,0,0,0,0,0,0,0,0.1018,0,0,0,0
"O_AesSens",0.0528,0,0,0.0949,0,0,0,0,0,0,0.2123,0,0,0,0,0,0,0,0,0.1067,0,0,0,0,0,0,0.175,0.2428,0.1416,0,0.1004,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.085,0.0874,0,0,0,0.1434,0,0,0,0,0,0,0.0662,0.0732,0,0,0.0911,0,0,0,0,0,0,0,0,0.109,0,0
"angry",0,0,0.2106,0,0,0.1342,0,0.1293,0,0,0,0,0,0,0,0,0,0.0774,0,0,0.1367,0,0,0,0,0.1277,0.2211,0,0.1995,0.1299,0,0.2081,0,0.1455
"sick",0.0059,0,0.0179,0.0122,0,0,0,0.0159,0,0.0149,0,0.0097,0,0,0.0097,0,0.0082,0.0056,0.0102,0.0094,0.0106,0.0076,0.013,0.0113,0.0121,0.0065,0.0167,0.0239,0.0154,0.0083,0.0073,0,0.2384,0.0228
