"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0.3514,0,0,0,-0.141,0,0,0,0,0,0,0,0,0,0.1201,0,0,0,0,0,0,0.2981,0,0,0,-0.2951,0,0,0,0,0
"E_Assert",0.2945,0,0,0,0,0,-0.3813,0,0,0,0,0.2409,0,0,0,0,0,0,0.3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,-0.7801,0,0,0,0.4344,-0.2236,0,-0.3119,0,-0.9985,0,0,0,0,0,0.1182,-0.1552,0.4922,0,0,0,0.4598,0,0,0.3397,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0.5249,0,-0.0626,0,0,0,0,-0.1453,0,0,0,0,-0.0706,0,0,0,0,0,0,0.2693,0,0,0.4506,0,-0.424,0
"A_Rspct",0,0,0,0,0,-1.3483,0,0,0,0,0,0,0,0,0.9864,0.4151,0,0.6316,0,0,0,-0.0092,0.464,0,0,0,0,0,-0.5637,0,0,0,0,0.7187
"A_Trust",0,0,0,0,0.3234,0,-0.3859,0.0957,0,0.5561,-0.4743,0.6447,-0.1233,0.5786,-1.1961,0,0.2912,0.3526,0.8841,0,0.4641,-0.2708,-0.4434,0.5688,0,-0.5301,-0.0065,-0.3987,0.1529,-0.4349,0,0,0,0
"C_Org",0,0,0.541,0,0.1836,0,0,-0.2154,0,0,0,0,0,0,0,0,-0.1432,0,0,0,0,-0.1334,0,0.036,0,0,0,0,0,0,0,0,0.152,0
"C_Prdctv",0,-0.111,0,-0.5398,0,-0.342,0,0,0,-0.1376,0,0,0,0.2196,0,-0.3687,-0.1788,0,0,0,0,-0.1152,0.4067,0,-0.1411,0.3445,0,0,0,0,0.241,0,0.5145,0.6385
"C_Rspnbl",0,0,0,0.0193,0,0,0.1936,0,0,0,-0.5882,0,0.4661,-0.4405,0.4158,0,0,0,0,0,0,0.2733,0,-0.2724,0,0.307,0.4887,0,0,0,0,0,0,0
"N_Anxty",-0.2776,0,0,0,0.3758,-0.1923,0,0,0,0,0,0,0,0,-0.2945,0,0,0,0,0,0,0,0,0,0,0,0.0893,0,0,0,0,0,0,0
"N_Depr",0,-0.1014,-0.2429,0.5308,0,0,0,0.5343,0,0.0885,0,0,0,-0.1083,0,0.7432,0.9102,0,0,0,0.3424,-0.2372,0,0,0.3101,0,0.1088,-0.3114,0.1169,0,-0.3972,0.5707,0,0
"N_EmoVol",0,0,0,0,0.2634,-0.0682,0,0,0,0,0,0,0,0,0,0,0,0,-0.409,-0.4829,0,-0.1357,0,0,0,0,0,0,-0.0192,0,0,0.3512,0,-0.2753
"O_IntCur",0,0,1.3826,0,0,0,0,0,0,0,0,0.4505,0,0.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6021,0.4654,-0.4642,0,0
"O_AesSens",0,0,0,0,0,-0.0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2628,0,0,0,0,0,0,0.2363,0,0,0
"O_CrtvImag",0,0.5214,-0.3689,0,-1.5866,0,0,0,0,0,-0.4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4098,0,0,0,0.0029,0,0
"angry",0,0.3338,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,-0.5634,0,0,0,0,-0.1755,0,0,0,-0.3354,0.4259,0,0,0,0,0.3951
"sick",0.2491,0,0,0,0,0,0,0,0,0,0,-0.3516,0,0,0,0,-0.1831,0,-0.2298,0,0,0,0,-0.3974,-0.2759,0,0,0,0,0,0,0,0.5878,0
