"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.2214,0,0.2516,0,0,0.1137,0.2217,0,0,0.169,0,0.2379,0,0,0,0.1163,0.2019,0.2098,0,0,0,0.1808,0,0,0,0.1435,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1146,0,0,0,0.1318,0,0,0.1831,0,0,0,0,0.1223,0,0,0,0,0.1132,0,0,0.0988,0.0945,0,0.1175,0,0,0,0
"E_EnerLev",0,0,0,0.1291,0.1836,0.1389,0.1046,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0.0946,0,0,0,0,0,0,0,0,0,0.1498
"A_Cmpn",0,0,0.2591,0,0.2915,0.2858,0,0.1332,0,0.1927,0,0.2309,0,0,0.2949,0,0.2074,0,0.18,0.2091,0.1916,0,0,0.1618,0.1821,0,0,0,0,0.2028,0,0,0,0
"A_Rspct",0,0,0.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921,0.0525,0,0,0.0847,0.1057,0,0.0686,0.0665,0,0,0,0,0.0862,0.1038,0,0,0
"A_Trust",0,0.201,0.3101,0.2361,0,0,0,0,0.1845,0,0.1864,0,0.2108,0.2377,0.3356,0,0,0.0991,0.2151,0,0,0,0.1964,0.1602,0,0,0,0,0.2384,0,0,0,0.4747,0
"C_Org",0,0,0,0,0.8062,0.5224,0,0,1.0065,0.801,0,0,0.4338,0,0,0,0.766,0,0.4254,0.6074,0,0,0,0.428,0,0,0,0,0,0,0.6968,0,0,1.0889
"C_Prdctv",0,0,0,0,0.203,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0.155,0.1965,0.1598,0,0.1071,0,0,0,0,0,0.1873,0.2108,0,0
"C_Rspnbl",0.2414,0.2926,0,0,0,0,0,0,0,0.6248,0,0,0,0.4098,0,0,0,0,0,0.359,0,0,0,0,0,0.2728,0,0,0,0,0,0,0,0.4137
"N_Anxty",0,0,0,0,0,0,10.2731,0,2.9807,0,0,0,8.7927,15.5957,0,18.1446,0,0,0,0,0,0,0,0,0,2.8205,2.2712,0,0,0,0,0,0,0
"N_Depr",0,0.295,0,0,0,0.1753,0.1675,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0,0,0,0,0,0,0.1427,0,0,0.2354,0,0,0
"N_EmoVol",0,0,0,0.162,0,0,0,0,0,0.1095,0,0,0,0,0,0,0,0,0,0.1247,0,0,0,0,0,0.1059,0,0,0.1496,0,0,0,0,0
"O_IntCur",0,0,0,0.2402,0,0,0.2615,0,0,0,0,0.173,0,0,0.2854,0,0,0,0.1784,0,0,0,0,0.1289,0,0,0,0,0,0.1495,0,0.2147,0,0
"O_AesSens",0.0492,0,0,0.0865,0.106,0.0485,0.0609,0,0.0572,0.0708,0,0.0765,0.0859,0,0.122,0,0.0957,0.0541,0.0509,0.0903,0.0715,0.0694,0,0.0698,0,0.0497,0.0481,0,0.0686,0.0646,0.0849,0.0639,0,0.1535
"O_CrtvImag",0.0138,0,0,0.0618,0.0343,0.0277,0.0362,0.0123,0.0139,0.019,0.0205,0.0432,0.057,0.0631,0,0,0.0565,0.0284,0.0161,0.0237,0.057,0.0406,0.0163,0.0288,0.0175,0.0238,0.0109,0,0.0196,0.0267,0.0301,0.0437,0.2813,0.0584
"angry",0.0795,0.1211,0.1488,0.1497,0,0,0,0.0695,0.0911,0,0,0,0.1496,0,0.2365,0,0,0.0721,0.0905,0.1635,0,0.1348,0,0.1047,0.0775,0,0.1008,0,0.1134,0,0.1229,0.1164,0,0.1341
"sick",0.0265,0,0.0564,0.0454,0,0,0,0,0,0.036,0.0311,0.0373,0,0,0,0,0,0,0,0,0,0,0,0.0361,0.0363,0,0,0,0,0.0402,0,0,0.1182,0
