"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0.7778,0,0,0,0,0,-0.5369,0,0,0,0,0,-0.3078,0.4314,0,0.4164,0.0213,0,0.4468,0,0,0,0,0.3101,0,0.3377,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.8329,0,0,0,0,0,-0.1878,0,0,0,0,0,0,0,-0.0161,0,0,0.2051,0,0,0,0,0,0.3138,-0.4474,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.3401,0,0,0,0,0,0,0,-0.5308,0,-0.4016,0,0,-0.3569,0.0116,0,0,0,0.2322,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1708,0,0,0,0,0,0,0,0,0.2797,0,0,0,0
"A_Rspct",-0.8725,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0,0,0,0.2129,0,0,0,-0.1995,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4294,0,-0.0327,0,0,0,0,0,0.2544,0,0,0,0,0
"C_Org",0,0,-0.1961,0,0,0,0,0.0527,0,0,0,-0.2988,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,0,0.3007,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.2605,0,0.444,0,-0.1688,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0,0.2924,0,0,-0.4806,-0.0307,0,0,0,0,0
"C_Rspnbl",-0.4402,0.2656,0,0,0,0,0,0,0,0,-0.3603,0,0.0621,-0.4214,0,0,-0.0447,0,0,0.147,0,0,0,0.3716,0,0.4624,0,0.2596,0,0,0.259,0,0,0
"N_Anxty",0,-0.247,0,0,0,0,0,0,0,0,-0.2172,0,0,0,0,-0.5551,0,0,0,0,0,0,0,0,0,0,0.1835,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.864,0,0,-0.2847,0,0,-0.3177,0,0.2203,0,0,0,0,0,0,0,-0.6489,0,0,0,0.2091,0,0
"N_EmoVol",-0.2097,0.46,-0.1591,0,0,0,0,0,0,0.2026,0,0,0.1299,0,0,0,0,0.4063,0,0,0,0,0,0,0.343,0,-0.2363,0.4383,0.1424,0,0,-0.1199,0,0.2912
"O_IntCur",0,0,0,0.0164,0,0.1577,0.2127,0,0,0,0,0,0,0,0,0,0.6158,0,0,0,0.3422,0,0,0.2912,-0.3004,0,0,0,0,-0.1932,0,0,0,0
"O_AesSens",0,0,0.2943,0,-0.422,0,0,0,0,0,-0.3654,0,0.2317,0,0.0979,0,0,0,0,0,0,0,0,0,0,0,0.4651,0,0,0,0.0319,0,-0.2136,0
"O_CrtvImag",0,0,0,-0.1906,0,0,0,0,0,0,0,0.3655,0.2557,-0.5045,0,0,0,0,-0.4115,0,0,0,0,0,-0.1422,0.1969,0,0,0,0,0,0.0795,0,0
"angry",0,-0.2109,-0.0962,0.3845,0.2998,0.4125,0,0.5727,0.5106,0,0.4587,0.1108,-1.1387,0,0,0,0,0.194,0,0,0.5526,0.0224,-0.264,1.1094,-1.1286,0,-0.2591,0.7794,-0.481,-0.9634,0.4248,-0.123,-0.3092,-0.0693
"sick",0,0,0.236,0,0,0.2673,0,0.3098,-0.2296,0.5677,0,0.1313,0,0,0,0,0,0.074,0,-0.2963,0,0,0,0.2589,0,0.851,0.3043,0.2428,0,0.3335,-0.4879,0,-0.233,-0.5988
