"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0.148,0,0,0,0.1568,0,0,0,0.2774,0,0,0,0,0,0,0.1212,0,0,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0,0.1032,0,0,0,0,0.1237,0,0,0.1007,0,0,0,0,0,0,0
"E_EnerLev",0,0.1008,0,0,0.0851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,0,0.106,0.1147,0,0.2044,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0.0923,0,0.0775,0,0.1099,0,0,0,0,0,0,0.107,0,0,0.1252,0,0.0943,0.1038,0,0,0,0,0,0,0
"A_Rspct",0.0974,0,0,0,0,0,0,0.1064,0,0,0,0,0,0,0.132,0.5617,0,0,0,0,0,0.1099,0,0,0,0,0,0.2223,0,0,0.1654,0,0.626,0
"A_Trust",0,0.1419,0,0,0,0,0.1525,0,0,0.2114,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0,0,0.1477,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0.0939,0,0,0.2668,0,0,0,0,0,0,0,0.124,0,0,0.0881,0,0,0,0.1274,0,0,0.0896
"C_Prdctv",0,0.1202,0,0,0,0,0,0,0,0,0.2159,0,0.1148,0,0,0.3674,0,0,0,0.1352,0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.1095,0,0,0,0,0,0,0,0,0,0,0.1116,0,0,0,0,0,0,0,0,0,0,0.1001,0.1156,0,0,0,0,0,0,0,0
"N_Anxty",0.1191,0,0,0,0,0.2384,0,0,0,0,0,0.1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1451,0,0,0.166,0,0,0.4781,0
"N_Depr",0,0.0604,0.0589,0,0,0,0.065,0,0,0.0607,0,0.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0.0544
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.6403,0,0,0.2602,0.4635,0,0,0,0,0,0,0,0.1884,0,0,0,0,0,0.2113,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0.1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1136,0,0,0,0.1073
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1252,0,0,0
"O_CrtvImag",0.096,0,0,0,0,0,0.1393,0,0,0.1178,0,0.1375,0.1165,0,0,0,0,0,0,0,0.1125,0.1105,0,0,0,0,0,0,0,0,0.1539,0.1159,0,0.113
"angry",0,0,0,0,0.0867,0.0801,0,0,0,0,0.1764,0,0,0,0,0,0,0.0849,0,0.0986,0,0,0.0869,0,0,0,0.1022,0,0.0958,0.0979,0,0,0,0.0868
"sick",0,0,0,0.0248,0,0,0,0.0279,0,0,0,0,0,0,0,0,0.0254,0.0224,0.0256,0.0294,0,0.0271,0,0,0,0.0285,0,0,0,0,0.0342,0,0.0972,0
