"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","sick","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","sicklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1705,0,0.2188,0,0,0,-0.3269,0,0,0,0,0,0,0,-0.1975,0,0,-0.3016,0
"E_Assert",0,0,0,0,0,0,0,0,0,-0.1473,0,0,0,0,0,0,0,0,0.0646,0,0.2049,-0.3983,0,-0.3277,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.2734,0,0,0,0,0,0,0,0,-0.2049,0,0.196,-0.1646,0,0,0,0,0,0,0,0,0.154,0,0,0,-0.2858,0
"A_Cmpn",0,0,0,0,0,0.4631,0,0,0,0,-0.1928,0,0,0.4088,0,0,0,0,-0.2396,0,-0.1077,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.4112,0,0,0,0,0,0,0,0,0,0.2401,0,0,0,0,0,0,0,0,0,-0.4072,0,-0.2705,0,0,0,0,0,0,0.294,0,0,0
"A_Trust",-0.1567,0,0,-0.4897,0.2667,0,0,-0.3347,0,0,-0.3518,0,0,0,-0.1895,0,0,0.2648,-0.5784,0,0,0,0.0347,0.1263,0.2135,-0.4877,0,0.3013,0,0.2142,0,0,0,0
"C_Org",0,0.1339,0,0,0,0,0,0.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2316,0.0335,0,0,-0.2048,0,0,0,-0.3347,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,-0.2163,0,0.2077,0,0,0,0,0,0.2158,0,0,0,0.0273,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.2178,0,0,0,0,0,0,0.2292,0,0,0,-0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.2558,0,0,0,0,0,0,0,-0.3871,0,0,0,0,0.0918,0,0,0,0,0,0,0,0.1451,0,0,0.0551,0,0,0,0,-0.4461,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.3718,0,0.2482,-0.5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3644,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.2139,0,0,0,0,0,0,0,0,0,0.1981,0,0,0,0,0,0,0,0,0,0,0,0,0.2871,0,0,0,0,0
"O_IntCur",0,0,0,-0.2946,0.3686,0,0,0,0,-0.3619,0,0,0,0,0,0,0,0,0,0,0,-0.344,0,0.2365,0,0,0,0,0,-0.0761,0,0,0,0
"O_AesSens",0,-0.3845,0,-0.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6261,0,0,0.4151,0,0,0,0,0,0.2242,0.2619,0,0
"O_CrtvImag",0,0,-0.1733,0.2031,0,0,0,0,0,0,0,0,0,0,0,0,-0.4804,0,0,0,0.2178,0,0,0,0,0,0.2806,0.4117,0.3973,0,0.2897,0.0052,0,-0.2212
"angry",-0.1387,0.1494,0,0,0,0,0,0,0,0.2642,0.3413,0,0,0,0,0,0,0,0,0,0,0.3093,0,0,0,0,0.1486,0.4535,0,0,0,0,0,-0.1646
"sick",0.1939,0.1511,0.229,-0.1581,0,0,-0.0376,0,0,0.4509,0,0,0,0,0.0322,0,-0.1154,-0.4801,-0.3342,-0.0761,-0.2877,0.325,-0.0538,0.0455,0,0,-0.4253,0.2202,-0.2798,0.1841,-0.1505,0.273,0.8849,0
