"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.2825,0,0,0,-0.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.2722,0,0,0,0,0,0,0,-0.2912,0,0,0,0,0,0,0.2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3e-04,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,-0.3241,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.2579,0,0,0,0,0,0,0.2616,0,0,0,0,0,-0.6167,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348,0,0,0
"O_AesSens",0,0,0,0.2591,0,0,0,0,0,0,0,0.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,-0.3421,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1367,0
"angry",0,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1428
