"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.2192,0,0,0,0,0,0,0.3733,0,0,0.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,-0.2676,0,0,0,0,0,-0.293,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.5168,0.4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2222,0,0,0,0,0,0,0,0,-0.3679,-0.6356,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3388,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.1723,0,-0.2,0,0,0,0,0,0,0,0,-0.3337,0,0,0.0799,0.3677,0,0.1484,-0.2289,0.2937,0,0,0,-0.6667,0.291,-0.2376
"A_Trust",0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0.2277,0,0.3331,0,0,0,0,0,0.3953,0,0.4064,-0.1862,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193,0,0,0,0,0,0,0,-0.6625
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.4433,0,0,0,0,0,0.2832,0,0,0,0,0.4699,0,0,0,0.1575,0,0,0,0,0,0,0
"N_Anxty",0,0.3403,-0.6899,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,0,0,0,0,0,0,0,0,0,0.2318,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,0,0
"N_EmoVol",-0.3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1168,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.4082,0.2392,0,0,0.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3103,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546,0
"angry",0,0,0,-0.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1687
