"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,-0.2803,0,0,0,0.2447,0,0.1085,0,0,0,0,0,0.3893,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369,0,0.1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,-0.2942,0,0,-0.5181,0,0,-0.2846,0,0,-0.1492,0,0,0,0,0,0.54,0,0,0,-0.1876,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2251,0,0,0,0,-4e-04,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3421,0,0,0,0,0.1221,0,0,0,0,0,0,0,0,0,0,-0.2181
"A_Trust",0.1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2499,0,0,0,0,0,-0.2218,0,0,0
"C_Prdctv",0,0,0,0,0,0.2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.1951,0,0.16,0,0,0,0,-0.1466,0,0,0,0,0,0,0,0,0,0,0,0,0.3524,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.2684,0,0,0,0,0.3844,0,-0.2114,0,0,0,0.1974,-0.2093,0,0,-0.0534,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,-0.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0,0
"N_EmoVol",-0.2431,0,0,0,0,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0
"O_IntCur",0,0,0,0,0.3564,0,0,0,0,0,0,0,0,1.2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2664,0,0,0
"O_AesSens",0,0,0.8537,-0.3571,0,0,0,0,0,0,0,0,-0.9985,0,0,0,0,0.5874,0,0,0,0,0,0,0,0,0,0,0,0.2637,0,0
"O_CrtvImag",0,0,0,0,0,0,0,-0.2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082,0
"angry",0,0,0,0,0,0,0,-0.27,0,0,0,0,0,0,0,0,0,0,0,-0.2415,0,0,0,0,0,0,0,0,0,0,0,0.0578
