"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0.3543,0,0,-0.2315,0,0,0,0,0,0,0,0,0,0,0.0684,0,0,0,0.2676,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0.2913,-0.2607,0,0,0,0,0,0,0,0.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2285,0,0,-0.0692,0.3288,0,0,0,0,0,0,0,0,-0.3427,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2516,0,0,0,0,-0.0609,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.2529,0,0,-0.3427,0,0,0,0,0.2406,0,0,0,0,0,-0.0156,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,-0.2062,0,0,0,0,0,0,0,0,0.2076,0,0,0,0,0,0,0,0,0.0891,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2838,0,0,0,0,0,0,0,-0.0888,0,0,0,0,0,0,0
"N_Anxty",-0.2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,-0.2259,0,0,0,0,0,0,0,0,0.3344,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.3234,0,0,-0.2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3122,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0
"O_AesSens",0,0,0,0,0,0,0.3251,0,0,0,0,0,0.2169,0,0,-0.3857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331,0,0
"O_CrtvImag",0.2281,0.2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3187
