"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.2453,0,0,0.1977,0,0,0,0,0,0,0.6322,0,0,0,0,-0.6579,0,-0.2066,0.1924,0,0,0,0,0,0,0,0,0,0.1206,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0.2438,0,0,0,0,0.2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.1849,0,0,-0.4705,0,0,-0.3241,0,0,0,0,0,0,0,0,0,0.1101,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0.4975,0,0,0.2594,0,0,0,0,0,0,-0.0269,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.1673,0,0.1823,0,0,0.2222,0,0,0,-0.3272,0,0,0.0945,0,0,0,0,-0.4731,0,0,0,0,0,0
"A_Trust",0,0,0,-0.4802,0,0,0,0,0,0,0,0,-0.4637,0,-0.5528,0.3143,0,0,0.9151,0,0,0.1411,-0.3705,0,0,0,0,0,0,0.1063,0,0.687
"C_Org",0.322,0.2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3046,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2638,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348,0,0,0,0,0,0,0,0,0,-0.2514,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4272,0,0,0,0,0,0,0,0,0,0.4323,0,0,0,0.3153,0,0
"N_Depr",0,-0.1832,0,-0.2434,0,0,0,0,0,0.7864,0,0,0,0,0,0,0,0,0,0.1668,0,0,0,-0.2341,0,0,-0.0462,0,0,-0.2754,0,0.3253
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.2258,0,-0.2318,0,0.2512,0,0.3383,0,0,0,-0.3375,0,0,0,0,0,0.4384,0.3573,0.1643,0,0,-0.2765
"O_IntCur",-0.3681,0,0.2937,-0.4862,0,0,0,0,0.1249,0,0,0,0,0,0.2595,0,0,-0.3287,0.5003,0,0,0,0,0,0,-0.3496,0.4194,0,-0.272,-0.3103,0.3123,0
"O_AesSens",0,0,0,0,0,0,0,0.2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1295,0,0
"O_CrtvImag",0,0,0,0.2272,0,0,0,-0.256,0,0,0.5665,0,0,0.3707,0,-0.3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1173,0
"angry",0,0,0,0,0,-0.6592,0,0,0,0,0.6078,0.147,0,0,0,0,0,0.1647,0.5027,-0.1905,0.4835,0.1992,0.0882,0.1135,0,-0.7165,0.8165,0,-0.6198,0,0.2171,-0.2291
