"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,-0.2708,0,0,0,0,0,0,-0.159,0,0,0,0,0,0.1085,-0.1702,-0.3143,-0.4684,0,0,0,0,0,0,0,-0.3261,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,-0.2688,0,0,0,0,0,0,0.1025,0,0,0.1697,0,0,0,0,0,0,-0.4015,0,0,-0.2918,0
"E_EnerLev",0.4513,0,0,0,0,0,-0.5813,0,0,0,-0.3989,0,0,0,0,0,0,0,0.2256,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0.1132,0,0,0,-0.1893,0,0,0,0,0,0,0,0,-0.3524,0,0.2536,0,0,-0.081,0.1825,0,-0.2254,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.2913,0,0,0,0,0,0,0,0,0,-0.2645,0.6437,-0.2185,0,0,0,0,0,0,-0.5461,0,0.3022,0,0,0,0,0,0.3384,0,0,0.5753
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3279,0,0,0,0,-0.1463,0,-0.1643,0,0,0,0,0,0,0,-0.3427
"C_Org",0,0,0.3833,-0.2788,0.3634,0,0,-0.6999,0.3796,0,0.3334,0,-0.7857,0,0,-1.603,0.9259,0,-0.231,0,0.4313,0,-0.6486,0.9034,0,0,-0.3439,0,0,0.2715,0,0.5691
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,-0.4251,0,0,0,0,0.2857,0,0,0,0,0,0,0.2592,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.2284,0,0,0.3058,0,0,0,0,0,0.291,0,-0.3398,0,0,0,-0.0351,0,0.3793,0,0,0,0,-0.3168
"N_Anxty",0,0,-0.1929,0,0,0,-0.1073,0,0,0,0,0,0,0,0,0.2628,-0.1774,0,0,0,0,0.4066,0,0,0,0.1091,0,0.3651,0,0,0.2265,0
"N_Depr",0,0,0,-0.1664,0,0,0,0,0,0,0,0,0,-0.3078,0,0,0,0,0,0,0,0,0,0,0,0,0.3953,0,0.182,0,0.2967,0
"N_EmoVol",0,0,0,0,0.5321,0,-0.2842,0,0,-0.267,0.34,0,0,-0.7846,-0.3857,0,0,-0.3316,0,-0.342,0,0,0,0.3773,0,0,-0.3607,0.467,0,0,0.2125,0
"O_IntCur",0,0,0,0,-0.4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2534,0,0,0,0,0,0,-0.0934,0,0,0
"O_AesSens",0,0,0,0,0,0,0,-0.6445,0,0,0,0.6266,0,0,0,0,0,0,0,0,-0.2895,0,0,0,-0.2423,0,0,0,0,0.1357,0,0
"O_CrtvImag",0,0.3754,0,0,0,0,0,0,-0.2394,0,0,0,0,0,0,0,0,0,0,0,-0.254,-0.2665,0,-0.3522,0,0,0,0,-0.2253,0,0.0835,0
"angry",0,0,-1.052,0,0,0,1.2092,0,0,0,0.3429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4833,0,0,0,0,0.5653,0,0.5156
