"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,-0.3222,0,0,0,0,0,0,-0.1824,0,-0.2339,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",-0.25,0,-0.3226,0,0,0,0,0,0,0.2162,0,0,0,0,0,0,0,-0.0525,0,0,0,0,0.261,0,0,0,0.395,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.1177,0,0,0,0,0,0,0,0.1501,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.3791,0,-0.3936,0,0,0,0,0,0,-0.1912,0,-0.4141,0,0,-0.3448,0.0021,0,0,0.3553,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.5601,0,0,0,0,0.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2337,0,0,0,0,-0.171,0,0,0,0,0,0
"A_Trust",0.0569,-0.2366,0,-0.7526,0.635,0,0,-0.4191,0,0.2566,0,0,0,0.1978,-0.0994,-0.3119,0,0,-0.7447,0,0.1753,-0.3076,0.5753,0,-0.1701,0,0,-0.2133,0,0,0,0
"C_Org",0,0,0,0.5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3048,0,0,0,0,0,0.7255,0,0,0
"C_Prdctv",0.129,0,0,0,0.2741,0,0,0,0,0,0,0,0,0.0693,0,0,0,0,0,0.2764,0,0,0,0.0988,0,0,0,0,0,0,0,0
"C_Rspnbl",0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1168,0.2973,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,-0.1743,0,0,0.3969,0,0,0,0,0,0,0,-0.1961,0,0,0,0,0,-0.3219,0,0,0.2467,0,0,0.6361
"N_Depr",0,0,-0.4888,0,0,0,-0.2658,0,0,0,0,0,0,0,0,0,-0.2507,0,0,0,0,0,0,0,0,0,-0.21,0,0,0,0,0
"N_EmoVol",0.1709,-0.3653,0,0,0,0,0,-0.2595,0,0,-0.168,0,0,0,0,0,-0.2954,0,0,0.3917,0,0,0,0,0,0,0,-0.1369,0,0,0,0
"O_IntCur",0,0,0,0,0,0.2093,0,0.5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181,0,0,0
"O_AesSens",0,0,0,0,0,-0.4067,0,0,0,-0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1212,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.2221,0,0,0,0.1445,0,0,-0.2097,0,-0.2745,0,0,0,0,0,0,0,0,0,0,0,-0.1237,0
"angry",0,0,0,0,0,0,0,0,-0.294,0,0,0,0,-0.2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2594
