"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.5375,0,0,0,0,0.4463,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",-0.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1282,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,-0.3454,0,0,0,0,0,0,0,0,0,0,0,0,-0.2676,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,-0.3067,0,0,-0.349,0,0,0,0,0,0,0,-0.0131,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,-0.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1464,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2951,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.67,0,0,0,0,0,0,0,0,0,0,0.2921,0,0,0,0,0,0,0,-0.2819,0,0,0.1331,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,-0.315,0.2551,0,-0.4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277,0,0,0,0,0
"N_EmoVol",0.3104,0,0,0,-0.3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2183,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,-0.4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071,0,0,0
"O_AesSens",0,0.1834,0,0,0.3974,0,0,0,0,0,0,0.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1943,0,0
"O_CrtvImag",0,0,0,0,0,0,0.2732,0,0,0,0,-0.2878,0,0,0,0,0,0,0,0,0,0,-0.6026,0,0,0,0,0,0,0,0.0208,0
"angry",0,0.1762,-0.0577,0,0,0,0,0,0,0,0,0,-0.3287,0,0,0,0,0,0,0,0,0,0.0839,0,0.0786,0,0,0,0,0,0,-0.8893
