"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.0505,0,0.326,0.2511,0,-0.2234,0.2424,0,0,0,0,0.3644,0,0,0,-0.051,0,0,0,0,0,0,-0.3113,0,0,0,0,0,-0.2945,0,0
"E_Assert",0,0,0,0,-0.5077,-0.2006,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,-0.2052,0.227,0,0,-0.4279,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.1479,0,0,0.151,0,0,0,0,0,0.2964,0.0292,0,0,-0.0069,0,-0.2151,0,0,0.2405,0,0,0,0,0,0.0969,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,-0.139,0.1164,0,0.4294,0,0.1487,0,0.1429,-0.3158,0,0.3863,0,0,0,0,0,0,0.1552,-0.1795,0,0,0,0
"A_Rspct",0,0.6058,0,0,0,0,0,0,0,0.4131,0,0,0,-0.0074,0,0,0,0.1095,0,0,-0.0027,0,0,0.3389,0,0,0,0,0.1943,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.123,0,0,0,0,0,0,0,0.3419,0,0,-0.1929,0,0.125,0,-0.3097,0,-0.3327,0,-0.3783,0,0,0,-0.3703
"C_Org",0,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302,0,0,-0.2046,0,-0.4371,0,0.3171,-0.31,0.1614
"C_Prdctv",0,0,0.41,0,0,0,0,0,0.2651,-0.3488,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083,0.0181,0,0,0,0,0,0,-0.1746
"C_Rspnbl",0,0,0,-0.3739,0,0,0.2602,0,0,-0.1915,0,0,0,0,0,0,0.1843,-0.6196,0,0,-0.2606,0,0,0,-0.1542,0,0,0,0,0,-0.1572,0
"N_Anxty",0,0,0,0,0,0.2109,0,0.481,-0.3206,0,0,0,0.5784,0,-0.0623,0,-0.3739,-0.4882,-0.6476,0,0,0,0,0,0.1747,0.2908,0,0,0.5354,-0.6811,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,-0.1663,0,0.2274,0,0,-0.1755,0,-0.2467,0,0,0,0,0,-0.1629,0,0,0,0.4939,0,0.3791,0,0,0
"N_EmoVol",0.1328,-0.2834,0,0,0.2042,-0.2333,0,0,0,0,0,0,0,0,0,0.1052,0,0,0,0,0,0.2672,-0.2158,0,0,0,-0.1546,-0.0357,0,0,0.142,0
"O_IntCur",-0.0829,0.0849,0,0,0,0,0,-0.1351,0,-0.5423,0,0,0,0,-0.2534,-0.2,0,0,0,-0.3279,0,0,-0.2867,0,-0.4208,0,0,0,0.4874,0,-0.1298,0
"O_AesSens",0,0,-0.075,0,0,0.0563,-0.0596,-0.2112,0,0,0,0,0,0,0.26,0.7631,-0.508,-0.1094,0,0.1546,0.1572,0,0,0,0.2208,-0.1812,0,0,-0.2562,0.3893,-0.1407,0
"O_CrtvImag",0,0,0,0,-0.2247,0.1413,0,0,0,0,0,0,0,0.2654,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0.2749,0.0289,0
"angry",-0.0359,0.0261,-0.4136,0,0.5447,0,-0.7861,0.1102,-0.4088,-0.3812,0.1625,0.2276,0.8665,-0.849,-0.0188,0,0.0944,-0.4559,-0.1511,0.2185,0,0,0.3352,-0.875,0.7543,-0.5626,0,-0.4094,-0.3309,0,-0.4589,0.4791
