"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.4906,0,0.0754,0,0,-0.2952,-0.3059,0,0,0,0,0,0,0,-0.2037,0,0.3388,0,0,0,-0.3095,0,0,0,-0.1291,0,0.0449,0,-0.1672,0
"E_Assert",0,0,0.2869,-0.039,0,0,0,0,0,0,0.742,0,0,0.1155,0,-0.5308,-0.0814,0.3714,-0.2137,-0.2033,-0.3245,0.2822,0.1352,0,0,0.3645,-0.2162,0,0.1595,0,0.2815,0
"E_EnerLev",0.2979,0,0,0,0,-0.5023,0,0,0,-0.2008,0,0,0,0.2701,0,0,0,-0.1935,0.1993,0,0.1617,0,0.0379,0,0,0,0,0,0.1334,0,0,0.7381
"A_Cmpn",0,0,-0.6683,0,-0.8047,1.1674,0,0.6384,0,0.8059,0,0.8088,0,0,-0.5478,-0.5388,0,0.5636,0,-0.383,0,0,0,1.2701,0,0,0,0,-0.4353,0,0,0
"A_Rspct",0,0,-0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332,0,0,0.3355,0.0517,0,-0.3633,0,0,0,0,0,-0.2307,-0.2721,0,-0.4729
"A_Trust",0,0,0,-1.2735,0,0,0,0,0,0,0,0,0.6271,0,0,0,-0.5209,0,0,0,0.1595,0.3469,0.2366,0,0,0.1806,0,0.632,0,0,0,0
"C_Org",0,0.1406,0,0.2348,-0.1419,0.3229,0,0,0.239,0.2794,0.2081,-0.1529,-0.8551,0,0,0,0.3137,0,0,-0.3329,-0.2299,0,-0.3335,0,0,0,0,0,0,0,0.3624,0
"C_Prdctv",0,0,0,0,0,0.0997,0,0,0,0,0,0,0.2927,0,0,0,0,0,0,0.2133,-0.253,0,0,0.2635,0,0,0,0,0,0.1491,-0.2928,0
"C_Rspnbl",0,0.368,0,0,0,0,0,0,0,0,0,0,0,3e-04,0,0,0,0.1706,0.3333,0,0,0,-0.2508,0,-0.0326,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0.3101,0,0,0,0,0,-0.2389,0,0,0.2376,0.2887,0.2344,0,0,0,0,0,0,0,0,-0.2136,0.1276,0,0,0,0.1558,0,0.3751
"N_Depr",0,-0.3677,0,0,0,-0.5364,0,0,0,0,0,0,0,0,0,0.3655,0,0,0,0,0,0,0,0,0,0,-0.1219,0,0,-0.3479,0,0
"N_EmoVol",0.2062,0,0,-0.2716,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0,-0.2765,0,0,0,0,0,0.3362,0,0,0.3425,0,0,0,0
"O_IntCur",0,0,0,-0.3126,0,0,0.7391,0,0,0,0,0,0,0.2351,0.2849,0,0,0.4256,0,0,0,0,0,0,0,0,0,0,0.3088,0,0,0
"O_AesSens",0,0,0,0.157,0,0.4798,-0.2355,0,-0.3806,0,0,0,-0.212,0,0,0,0.4153,0.1606,-0.2062,-0.4967,-0.5928,0,-0.592,0.4202,0.2267,0,0,0.1228,-0.3151,0.2775,0.257,-0.2396
"O_CrtvImag",-0.5315,0.2415,0,0.7678,0,-0.0501,0,0,-0.1854,-0.3259,0.2395,0,-0.5393,-0.1223,0,-0.6529,0.3795,0,0.8431,0,0,0,0,-0.0507,-0.0527,-0.4461,0,-0.0293,0,0,-0.0518,0.646
"angry",0,0.063,-0.0618,0.4082,0.2053,0,-0.2318,0.115,0.3292,0.3482,-0.1667,-0.2035,0.0505,-0.2049,0.4661,0,0.0774,-0.2882,-0.1947,-0.143,0.1258,0.0703,0.44,-0.4557,0.0498,0.2024,0,-0.337,0.3626,-0.1469,0.0618,0.5883
